"Core","depth_cm","SH20_age","param","value"
"ARD1A",13.2,1321.73,"Sb",0
"ARD1A",13.2,1321.73,"Te",18
"ARD1A",13.2,1321.73,"I",13
"ARD1A",13.2,1321.73,"Cs",0
"ARD1A",13.2,1321.73,"Ba",0
"ARD1A",13.2,1321.73,"La",8
"ARD1A",13.2,1321.73,"Ce",10
"ARD1A",13.2,1321.73,"Pr",10
"ARD1A",13.2,1321.73,"Nd",11
"ARD1A",13.2,1321.73,"Sm",25
"ARD1A",13.2,1321.73,"Eu",23
"ARD1A",13.2,1321.73,"Gd",33
"ARD1A",13.2,1321.73,"Tb",273
"ARD1A",13.2,1321.73,"Dy",15
"ARD1A",13.2,1321.73,"Ho",79
"ARD1A",13.2,1321.73,"Ta",23
"ARD1A",13.2,1321.73,"W",28
"ARD1A",13.2,1321.73,"Os",16
"ARD1A",13.2,1321.73,"Ir",45
"ARD1A",13.2,1321.73,"Pt",36
"ARD1A",13.2,1321.73,"Au",0
"ARD1A",13.2,1321.73,"Hg",0
"ARD1A",13.2,1321.73,"Pb",0
"ARD1A",13.2,1321.73,"Bi",0
"ARD1A",13.2,1321.73,"Th",0
"ARD1A",13.2,1321.73,"U",0
"ARD1A",13.2,1321.73,"Mo_inc",13911
"ARD1A",13.2,1321.73,"Mo_coh",4283
"ARD1A",13.2,1321.73,"TS_sum",18194
"ARD1A",13.2,1321.73,"inc_coh",3.247957039
"ARD1A",13.2,1321.73,"coh_inc",0.307885846
"ARD1A",13.2,1321.73,"cps_sum",49411
"ARD1A",13.4,1354.1,"kcps",13759.11035
"ARD1A",13.4,1354.1,"MSE",1.13
"ARD1A",13.4,1354.1,"Mg",0
"ARD1A",13.4,1354.1,"Al",0
"ARD1A",13.4,1354.1,"Si",23
"ARD1A",13.4,1354.1,"P",0
"ARD1A",13.4,1354.1,"S",23
"ARD1A",13.4,1354.1,"Cl",0
"ARD1A",13.4,1354.1,"Ar",33
"ARD1A",13.4,1354.1,"K",86
"ARD1A",13.4,1354.1,"Ca",1586
"ARD1A",13.4,1354.1,"Sc",0
"ARD1A",13.4,1354.1,"Ti",986
"ARD1A",13.4,1354.1,"V",57
"ARD1A",13.4,1354.1,"Cr",22
"ARD1A",13.4,1354.1,"Mn",347
"ARD1A",13.4,1354.1,"Fe",27809
"ARD1A",13.4,1354.1,"Co",174
"ARD1A",13.4,1354.1,"Ni",9
"ARD1A",13.4,1354.1,"Cu",151
"ARD1A",13.4,1354.1,"Zn",175
"ARD1A",13.4,1354.1,"Ga",146
"ARD1A",13.4,1354.1,"Ge",0
"ARD1A",13.4,1354.1,"As",24
"ARD1A",13.4,1354.1,"Se",0
"ARD1A",13.4,1354.1,"Br",148
"ARD1A",13.4,1354.1,"Rb",33
"ARD1A",13.4,1354.1,"Sr",1607
"ARD1A",13.4,1354.1,"Zr",831
"ARD1A",13.4,1354.1,"Nb",0
"ARD1A",13.4,1354.1,"Mo",0
"ARD1A",13.4,1354.1,"In",0
"ARD1A",13.4,1354.1,"Sn",27
"ARD1A",13.4,1354.1,"Sb",0
"ARD1A",13.4,1354.1,"Te",42
"ARD1A",13.4,1354.1,"I",31
"ARD1A",13.4,1354.1,"Cs",0
"ARD1A",13.4,1354.1,"Ba",0
"ARD1A",13.4,1354.1,"La",10
"ARD1A",13.4,1354.1,"Ce",43
"ARD1A",13.4,1354.1,"Pr",21
"ARD1A",13.4,1354.1,"Nd",0
"ARD1A",13.4,1354.1,"Sm",23
"ARD1A",13.4,1354.1,"Eu",31
"ARD1A",13.4,1354.1,"Gd",84
"ARD1A",13.4,1354.1,"Tb",244
"ARD1A",13.4,1354.1,"Dy",80
"ARD1A",13.4,1354.1,"Ho",60
"ARD1A",13.4,1354.1,"Ta",0
"ARD1A",13.4,1354.1,"W",24
"ARD1A",13.4,1354.1,"Os",11
"ARD1A",13.4,1354.1,"Ir",0
"ARD1A",13.4,1354.1,"Pt",22
"ARD1A",13.4,1354.1,"Au",30
"ARD1A",13.4,1354.1,"Hg",7
"ARD1A",13.4,1354.1,"Pb",0
"ARD1A",13.4,1354.1,"Bi",50
"ARD1A",13.4,1354.1,"Th",0
"ARD1A",13.4,1354.1,"U",38
"ARD1A",13.4,1354.1,"Mo_inc",14688
"ARD1A",13.4,1354.1,"Mo_coh",4488
"ARD1A",13.4,1354.1,"TS_sum",19176
"ARD1A",13.4,1354.1,"inc_coh",3.272727273
"ARD1A",13.4,1354.1,"coh_inc",0.305555556
"ARD1A",13.4,1354.1,"cps_sum",54324
"ARD1A",13.6,1386.47,"kcps",13456.82324
"ARD1A",13.6,1386.47,"MSE",2.33
"ARD1A",13.6,1386.47,"Mg",0
"ARD1A",13.6,1386.47,"Al",0
"ARD1A",13.6,1386.47,"Si",34
"ARD1A",13.6,1386.47,"P",18
"ARD1A",13.6,1386.47,"S",6
"ARD1A",13.6,1386.47,"Cl",11
"ARD1A",13.6,1386.47,"Ar",50
"ARD1A",13.6,1386.47,"K",42
"ARD1A",13.6,1386.47,"Ca",1484
"ARD1A",13.6,1386.47,"Sc",12
"ARD1A",13.6,1386.47,"Ti",913
"ARD1A",13.6,1386.47,"V",35
"ARD1A",13.6,1386.47,"Cr",33
"ARD1A",13.6,1386.47,"Mn",308
"ARD1A",13.6,1386.47,"Fe",25117
"ARD1A",13.6,1386.47,"Co",59
"ARD1A",13.6,1386.47,"Ni",0
"ARD1A",13.6,1386.47,"Cu",82
"ARD1A",13.6,1386.47,"Zn",136
"ARD1A",13.6,1386.47,"Ga",94
"ARD1A",13.6,1386.47,"Ge",45
"ARD1A",13.6,1386.47,"As",95
"ARD1A",13.6,1386.47,"Se",49
"ARD1A",13.6,1386.47,"Br",78
"ARD1A",13.6,1386.47,"Rb",85
"ARD1A",13.6,1386.47,"Sr",1497
"ARD1A",13.6,1386.47,"Zr",860
"ARD1A",13.6,1386.47,"Nb",0
"ARD1A",13.6,1386.47,"Mo",13
"ARD1A",13.6,1386.47,"In",33
"ARD1A",13.6,1386.47,"Sn",12
"ARD1A",13.6,1386.47,"Sb",0
"ARD1A",13.6,1386.47,"Te",0
"ARD1A",13.6,1386.47,"I",13
"ARD1A",13.6,1386.47,"Cs",0
"ARD1A",13.6,1386.47,"Ba",16
"ARD1A",13.6,1386.47,"La",12
"ARD1A",13.6,1386.47,"Ce",10
"ARD1A",13.6,1386.47,"Pr",0
"ARD1A",13.6,1386.47,"Nd",4
"ARD1A",13.6,1386.47,"Sm",16
"ARD1A",13.6,1386.47,"Eu",46
"ARD1A",13.6,1386.47,"Gd",38
"ARD1A",13.6,1386.47,"Tb",223
"ARD1A",13.6,1386.47,"Dy",0
"ARD1A",13.6,1386.47,"Ho",46
"ARD1A",13.6,1386.47,"Ta",0
"ARD1A",13.6,1386.47,"W",0
"ARD1A",13.6,1386.47,"Os",22
"ARD1A",13.6,1386.47,"Ir",0
"ARD1A",13.6,1386.47,"Pt",62
"ARD1A",13.6,1386.47,"Au",85
"ARD1A",13.6,1386.47,"Hg",4
"ARD1A",13.6,1386.47,"Pb",0
"ARD1A",13.6,1386.47,"Bi",43
"ARD1A",13.6,1386.47,"Th",0
"ARD1A",13.6,1386.47,"U",34
"ARD1A",13.6,1386.47,"Mo_inc",14567
"ARD1A",13.6,1386.47,"Mo_coh",4536
"ARD1A",13.6,1386.47,"TS_sum",19103
"ARD1A",13.6,1386.47,"inc_coh",3.211419753
"ARD1A",13.6,1386.47,"coh_inc",0.311388755
"ARD1A",13.6,1386.47,"cps_sum",50978
"ARD1A",13.8,1418.84,"kcps",14416.07617
"ARD1A",13.8,1418.84,"MSE",1.52
"ARD1A",13.8,1418.84,"Mg",0
"ARD1A",13.8,1418.84,"Al",0
"ARD1A",13.8,1418.84,"Si",44
"ARD1A",13.8,1418.84,"P",25
"ARD1A",13.8,1418.84,"S",7
"ARD1A",13.8,1418.84,"Cl",5
"ARD1A",13.8,1418.84,"Ar",55
"ARD1A",13.8,1418.84,"K",59
"ARD1A",13.8,1418.84,"Ca",1475
"ARD1A",13.8,1418.84,"Sc",24
"ARD1A",13.8,1418.84,"Ti",1064
"ARD1A",13.8,1418.84,"V",71
"ARD1A",13.8,1418.84,"Cr",21
"ARD1A",13.8,1418.84,"Mn",429
"ARD1A",13.8,1418.84,"Fe",27195
"ARD1A",13.8,1418.84,"Co",268
"ARD1A",13.8,1418.84,"Ni",23
"ARD1A",13.8,1418.84,"Cu",100
"ARD1A",13.8,1418.84,"Zn",112
"ARD1A",13.8,1418.84,"Ga",68
"ARD1A",13.8,1418.84,"Ge",7
"ARD1A",13.8,1418.84,"As",0
"ARD1A",13.8,1418.84,"Se",0
"ARD1A",13.8,1418.84,"Br",59
"ARD1A",13.8,1418.84,"Rb",0
"ARD1A",13.8,1418.84,"Sr",1516
"ARD1A",13.8,1418.84,"Zr",816
"ARD1A",13.8,1418.84,"Nb",4
"ARD1A",13.8,1418.84,"Mo",15
"ARD1A",13.8,1418.84,"In",17
"ARD1A",13.8,1418.84,"Sn",0
"ARD1A",13.8,1418.84,"Sb",13
"ARD1A",13.8,1418.84,"Te",9
"ARD1A",13.8,1418.84,"I",5
"ARD1A",13.8,1418.84,"Cs",5
"ARD1A",13.8,1418.84,"Ba",16
"ARD1A",13.8,1418.84,"La",11
"ARD1A",13.8,1418.84,"Ce",0
"ARD1A",13.8,1418.84,"Pr",0
"ARD1A",13.8,1418.84,"Nd",0
"ARD1A",13.8,1418.84,"Sm",30
"ARD1A",13.8,1418.84,"Eu",31
"ARD1A",13.8,1418.84,"Gd",77
"ARD1A",13.8,1418.84,"Tb",178
"ARD1A",13.8,1418.84,"Dy",90
"ARD1A",13.8,1418.84,"Ho",31
"ARD1A",13.8,1418.84,"Ta",6
"ARD1A",13.8,1418.84,"W",22
"ARD1A",13.8,1418.84,"Os",6
"ARD1A",13.8,1418.84,"Ir",0
"ARD1A",13.8,1418.84,"Pt",22
"ARD1A",13.8,1418.84,"Au",0
"ARD1A",13.8,1418.84,"Hg",73
"ARD1A",13.8,1418.84,"Pb",0
"ARD1A",13.8,1418.84,"Bi",37
"ARD1A",13.8,1418.84,"Th",0
"ARD1A",13.8,1418.84,"U",0
"ARD1A",13.8,1418.84,"Mo_inc",15597
"ARD1A",13.8,1418.84,"Mo_coh",4679
"ARD1A",13.8,1418.84,"TS_sum",20276
"ARD1A",13.8,1418.84,"inc_coh",3.333404574
"ARD1A",13.8,1418.84,"coh_inc",0.299993589
"ARD1A",13.8,1418.84,"cps_sum",54417
"ARD1A",14,1451.21,"kcps",14892.75098
"ARD1A",14,1451.21,"MSE",1.09
"ARD1A",14,1451.21,"Mg",0
"ARD1A",14,1451.21,"Al",0
"ARD1A",14,1451.21,"Si",39
"ARD1A",14,1451.21,"P",29
"ARD1A",14,1451.21,"S",21
"ARD1A",14,1451.21,"Cl",20
"ARD1A",14,1451.21,"Ar",60
"ARD1A",14,1451.21,"K",95
"ARD1A",14,1451.21,"Ca",1673
"ARD1A",14,1451.21,"Sc",13
"ARD1A",14,1451.21,"Ti",1226
"ARD1A",14,1451.21,"V",52
"ARD1A",14,1451.21,"Cr",16
"ARD1A",14,1451.21,"Mn",407
"ARD1A",14,1451.21,"Fe",30568
"ARD1A",14,1451.21,"Co",216
"ARD1A",14,1451.21,"Ni",0
"ARD1A",14,1451.21,"Cu",132
"ARD1A",14,1451.21,"Zn",179
"ARD1A",14,1451.21,"Ga",90
"ARD1A",14,1451.21,"Ge",68
"ARD1A",14,1451.21,"As",39
"ARD1A",14,1451.21,"Se",9
"ARD1A",14,1451.21,"Br",214
"ARD1A",14,1451.21,"Rb",51
"ARD1A",14,1451.21,"Sr",1632
"ARD1A",14,1451.21,"Zr",722
"ARD1A",14,1451.21,"Nb",7
"ARD1A",14,1451.21,"Mo",0
"ARD1A",14,1451.21,"In",0
"ARD1A",14,1451.21,"Sn",13
"ARD1A",14,1451.21,"Sb",0
"ARD1A",14,1451.21,"Te",0
"ARD1A",14,1451.21,"I",0
"ARD1A",14,1451.21,"Cs",10
"ARD1A",14,1451.21,"Ba",21
"ARD1A",14,1451.21,"La",0
"ARD1A",14,1451.21,"Ce",0
"ARD1A",14,1451.21,"Pr",25
"ARD1A",14,1451.21,"Nd",17
"ARD1A",14,1451.21,"Sm",0
"ARD1A",14,1451.21,"Eu",12
"ARD1A",14,1451.21,"Gd",53
"ARD1A",14,1451.21,"Tb",243
"ARD1A",14,1451.21,"Dy",18
"ARD1A",14,1451.21,"Ho",30
"ARD1A",14,1451.21,"Ta",0
"ARD1A",14,1451.21,"W",66
"ARD1A",14,1451.21,"Os",23
"ARD1A",14,1451.21,"Ir",7
"ARD1A",14,1451.21,"Pt",54
"ARD1A",14,1451.21,"Au",58
"ARD1A",14,1451.21,"Hg",0
"ARD1A",14,1451.21,"Pb",6
"ARD1A",14,1451.21,"Bi",113
"ARD1A",14,1451.21,"Th",0
"ARD1A",14,1451.21,"U",0
"ARD1A",14,1451.21,"Mo_inc",15908
"ARD1A",14,1451.21,"Mo_coh",4867
"ARD1A",14,1451.21,"TS_sum",20775
"ARD1A",14,1451.21,"inc_coh",3.26854325
"ARD1A",14,1451.21,"coh_inc",0.305946693
"ARD1A",14,1451.21,"cps_sum",59122
"ARD1A",14.2,1483.58,"kcps",12453.07324
"ARD1A",14.2,1483.58,"MSE",1.23
"ARD1A",14.2,1483.58,"Mg",5
"ARD1A",14.2,1483.58,"Al",14
"ARD1A",14.2,1483.58,"Si",8
"ARD1A",14.2,1483.58,"P",6
"ARD1A",14.2,1483.58,"S",45
"ARD1A",14.2,1483.58,"Cl",0
"ARD1A",14.2,1483.58,"Ar",76
"ARD1A",14.2,1483.58,"K",44
"ARD1A",14.2,1483.58,"Ca",1106
"ARD1A",14.2,1483.58,"Sc",0
"ARD1A",14.2,1483.58,"Ti",833
"ARD1A",14.2,1483.58,"V",23
"ARD1A",14.2,1483.58,"Cr",59
"ARD1A",14.2,1483.58,"Mn",295
"ARD1A",14.2,1483.58,"Fe",20490
"ARD1A",14.2,1483.58,"Co",232
"ARD1A",14.2,1483.58,"Ni",24
"ARD1A",14.2,1483.58,"Cu",113
"ARD1A",14.2,1483.58,"Zn",171
"ARD1A",14.2,1483.58,"Ga",42
"ARD1A",14.2,1483.58,"Ge",0
"ARD1A",14.2,1483.58,"As",0
"ARD1A",14.2,1483.58,"Se",40
"ARD1A",14.2,1483.58,"Br",16
"ARD1A",14.2,1483.58,"Rb",16
"ARD1A",14.2,1483.58,"Sr",1366
"ARD1A",14.2,1483.58,"Zr",796
"ARD1A",14.2,1483.58,"Nb",0
"ARD1A",14.2,1483.58,"Mo",0
"ARD1A",14.2,1483.58,"In",0
"ARD1A",14.2,1483.58,"Sn",0
"ARD1A",14.2,1483.58,"Sb",0
"ARD1A",14.2,1483.58,"Te",44
"ARD1A",14.2,1483.58,"I",5
"ARD1A",14.2,1483.58,"Cs",8
"ARD1A",14.2,1483.58,"Ba",23
"ARD1A",14.2,1483.58,"La",24
"ARD1A",14.2,1483.58,"Ce",0
"ARD1A",14.2,1483.58,"Pr",8
"ARD1A",14.2,1483.58,"Nd",8
"ARD1A",14.2,1483.58,"Sm",16
"ARD1A",14.2,1483.58,"Eu",18
"ARD1A",14.2,1483.58,"Gd",55
"ARD1A",14.2,1483.58,"Tb",140
"ARD1A",14.2,1483.58,"Dy",67
"ARD1A",14.2,1483.58,"Ho",50
"ARD1A",14.2,1483.58,"Ta",23
"ARD1A",14.2,1483.58,"W",38
"ARD1A",14.2,1483.58,"Os",29
"ARD1A",14.2,1483.58,"Ir",15
"ARD1A",14.2,1483.58,"Pt",48
"ARD1A",14.2,1483.58,"Au",22
"ARD1A",14.2,1483.58,"Hg",18
"ARD1A",14.2,1483.58,"Pb",51
"ARD1A",14.2,1483.58,"Bi",32
"ARD1A",14.2,1483.58,"Th",0
"ARD1A",14.2,1483.58,"U",0
"ARD1A",14.2,1483.58,"Mo_inc",14690
"ARD1A",14.2,1483.58,"Mo_coh",4460
"ARD1A",14.2,1483.58,"TS_sum",19150
"ARD1A",14.2,1483.58,"inc_coh",3.293721973
"ARD1A",14.2,1483.58,"coh_inc",0.303607897
"ARD1A",14.2,1483.58,"cps_sum",45712
"ARD1A",14.4,1515.95,"kcps",12356.47852
"ARD1A",14.4,1515.95,"MSE",1.17
"ARD1A",14.4,1515.95,"Mg",0
"ARD1A",14.4,1515.95,"Al",0
"ARD1A",14.4,1515.95,"Si",14
"ARD1A",14.4,1515.95,"P",0
"ARD1A",14.4,1515.95,"S",0
"ARD1A",14.4,1515.95,"Cl",8
"ARD1A",14.4,1515.95,"Ar",74
"ARD1A",14.4,1515.95,"K",53
"ARD1A",14.4,1515.95,"Ca",1036
"ARD1A",14.4,1515.95,"Sc",0
"ARD1A",14.4,1515.95,"Ti",812
"ARD1A",14.4,1515.95,"V",48
"ARD1A",14.4,1515.95,"Cr",23
"ARD1A",14.4,1515.95,"Mn",243
"ARD1A",14.4,1515.95,"Fe",21200
"ARD1A",14.4,1515.95,"Co",137
"ARD1A",14.4,1515.95,"Ni",0
"ARD1A",14.4,1515.95,"Cu",57
"ARD1A",14.4,1515.95,"Zn",142
"ARD1A",14.4,1515.95,"Ga",75
"ARD1A",14.4,1515.95,"Ge",0
"ARD1A",14.4,1515.95,"As",0
"ARD1A",14.4,1515.95,"Se",8
"ARD1A",14.4,1515.95,"Br",34
"ARD1A",14.4,1515.95,"Rb",0
"ARD1A",14.4,1515.95,"Sr",1447
"ARD1A",14.4,1515.95,"Zr",836
"ARD1A",14.4,1515.95,"Nb",5
"ARD1A",14.4,1515.95,"Mo",11
"ARD1A",14.4,1515.95,"In",20
"ARD1A",14.4,1515.95,"Sn",0
"ARD1A",14.4,1515.95,"Sb",0
"ARD1A",14.4,1515.95,"Te",46
"ARD1A",14.4,1515.95,"I",6
"ARD1A",14.4,1515.95,"Cs",11
"ARD1A",14.4,1515.95,"Ba",0
"ARD1A",14.4,1515.95,"La",12
"ARD1A",14.4,1515.95,"Ce",14
"ARD1A",14.4,1515.95,"Pr",10
"ARD1A",14.4,1515.95,"Nd",20
"ARD1A",14.4,1515.95,"Sm",30
"ARD1A",14.4,1515.95,"Eu",46
"ARD1A",14.4,1515.95,"Gd",61
"ARD1A",14.4,1515.95,"Tb",88
"ARD1A",14.4,1515.95,"Dy",29
"ARD1A",14.4,1515.95,"Ho",8
"ARD1A",14.4,1515.95,"Ta",0
"ARD1A",14.4,1515.95,"W",30
"ARD1A",14.4,1515.95,"Os",0
"ARD1A",14.4,1515.95,"Ir",0
"ARD1A",14.4,1515.95,"Pt",61
"ARD1A",14.4,1515.95,"Au",40
"ARD1A",14.4,1515.95,"Hg",34
"ARD1A",14.4,1515.95,"Pb",57
"ARD1A",14.4,1515.95,"Bi",48
"ARD1A",14.4,1515.95,"Th",0
"ARD1A",14.4,1515.95,"U",0
"ARD1A",14.4,1515.95,"Mo_inc",14511
"ARD1A",14.4,1515.95,"Mo_coh",4564
"ARD1A",14.4,1515.95,"TS_sum",19075
"ARD1A",14.4,1515.95,"inc_coh",3.179447853
"ARD1A",14.4,1515.95,"coh_inc",0.314520019
"ARD1A",14.4,1515.95,"cps_sum",46009
"ARD1A",15,1613.05,"kcps",11849.40625
"ARD1A",15,1613.05,"MSE",1.19
"ARD1A",15,1613.05,"Mg",29
"ARD1A",15,1613.05,"Al",6
"ARD1A",15,1613.05,"Si",19
"ARD1A",15,1613.05,"P",13
"ARD1A",15,1613.05,"S",25
"ARD1A",15,1613.05,"Cl",0
"ARD1A",15,1613.05,"Ar",79
"ARD1A",15,1613.05,"K",23
"ARD1A",15,1613.05,"Ca",1346
"ARD1A",15,1613.05,"Sc",4
"ARD1A",15,1613.05,"Ti",313
"ARD1A",15,1613.05,"V",11
"ARD1A",15,1613.05,"Cr",13
"ARD1A",15,1613.05,"Mn",216
"ARD1A",15,1613.05,"Fe",10647
"ARD1A",15,1613.05,"Co",72
"ARD1A",15,1613.05,"Ni",0
"ARD1A",15,1613.05,"Cu",342
"ARD1A",15,1613.05,"Zn",536
"ARD1A",15,1613.05,"Ga",41
"ARD1A",15,1613.05,"Ge",65
"ARD1A",15,1613.05,"As",49
"ARD1A",15,1613.05,"Se",26
"ARD1A",15,1613.05,"Br",215
"ARD1A",15,1613.05,"Rb",0
"ARD1A",15,1613.05,"Sr",2471
"ARD1A",15,1613.05,"Zr",721
"ARD1A",15,1613.05,"Nb",0
"ARD1A",15,1613.05,"Mo",8
"ARD1A",15,1613.05,"In",8
"ARD1A",15,1613.05,"Sn",0
"ARD1A",15,1613.05,"Sb",0
"ARD1A",15,1613.05,"Te",0
"ARD1A",15,1613.05,"I",20
"ARD1A",15,1613.05,"Cs",0
"ARD1A",15,1613.05,"Ba",0
"ARD1A",15,1613.05,"La",15
"ARD1A",15,1613.05,"Ce",20
"ARD1A",15,1613.05,"Pr",0
"ARD1A",15,1613.05,"Nd",0
"ARD1A",15,1613.05,"Sm",0
"ARD1A",15,1613.05,"Eu",35
"ARD1A",15,1613.05,"Gd",30
"ARD1A",15,1613.05,"Tb",160
"ARD1A",15,1613.05,"Dy",21
"ARD1A",15,1613.05,"Ho",14
"ARD1A",15,1613.05,"Ta",9
"ARD1A",15,1613.05,"W",48
"ARD1A",15,1613.05,"Os",12
"ARD1A",15,1613.05,"Ir",15
"ARD1A",15,1613.05,"Pt",43
"ARD1A",15,1613.05,"Au",43
"ARD1A",15,1613.05,"Hg",0
"ARD1A",15,1613.05,"Pb",0
"ARD1A",15,1613.05,"Bi",47
"ARD1A",15,1613.05,"Th",0
"ARD1A",15,1613.05,"U",0
"ARD1A",15,1613.05,"Mo_inc",15612
"ARD1A",15,1613.05,"Mo_coh",4421
"ARD1A",15,1613.05,"TS_sum",20033
"ARD1A",15,1613.05,"inc_coh",3.531327754
"ARD1A",15,1613.05,"coh_inc",0.283179605
"ARD1A",15,1613.05,"cps_sum",37863
"ARD1A",15.2,1629.66,"kcps",13940.2998
"ARD1A",15.2,1629.66,"MSE",1.1
"ARD1A",15.2,1629.66,"Mg",0
"ARD1A",15.2,1629.66,"Al",0
"ARD1A",15.2,1629.66,"Si",30
"ARD1A",15.2,1629.66,"P",35
"ARD1A",15.2,1629.66,"S",29
"ARD1A",15.2,1629.66,"Cl",0
"ARD1A",15.2,1629.66,"Ar",34
"ARD1A",15.2,1629.66,"K",63
"ARD1A",15.2,1629.66,"Ca",2431
"ARD1A",15.2,1629.66,"Sc",19
"ARD1A",15.2,1629.66,"Ti",322
"ARD1A",15.2,1629.66,"V",37
"ARD1A",15.2,1629.66,"Cr",21
"ARD1A",15.2,1629.66,"Mn",335
"ARD1A",15.2,1629.66,"Fe",13617
"ARD1A",15.2,1629.66,"Co",48
"ARD1A",15.2,1629.66,"Ni",16
"ARD1A",15.2,1629.66,"Cu",740
"ARD1A",15.2,1629.66,"Zn",980
"ARD1A",15.2,1629.66,"Ga",29
"ARD1A",15.2,1629.66,"Ge",17
"ARD1A",15.2,1629.66,"As",0
"ARD1A",15.2,1629.66,"Se",7
"ARD1A",15.2,1629.66,"Br",324
"ARD1A",15.2,1629.66,"Rb",102
"ARD1A",15.2,1629.66,"Sr",3583
"ARD1A",15.2,1629.66,"Zr",812
"ARD1A",15.2,1629.66,"Nb",10
"ARD1A",15.2,1629.66,"Mo",11
"ARD1A",15.2,1629.66,"In",35
"ARD1A",15.2,1629.66,"Sn",0
"ARD1A",15.2,1629.66,"Sb",0
"ARD1A",15.2,1629.66,"Te",0
"ARD1A",15.2,1629.66,"I",26
"ARD1A",15.2,1629.66,"Cs",0
"ARD1A",15.2,1629.66,"Ba",10
"ARD1A",15.2,1629.66,"La",0
"ARD1A",15.2,1629.66,"Ce",0
"ARD1A",15.2,1629.66,"Pr",0
"ARD1A",15.2,1629.66,"Nd",20
"ARD1A",15.2,1629.66,"Sm",0
"ARD1A",15.2,1629.66,"Eu",13
"ARD1A",15.2,1629.66,"Gd",27
"ARD1A",15.2,1629.66,"Tb",148
"ARD1A",15.2,1629.66,"Dy",70
"ARD1A",15.2,1629.66,"Ho",27
"ARD1A",15.2,1629.66,"Ta",14
"ARD1A",15.2,1629.66,"W",0
"ARD1A",15.2,1629.66,"Os",36
"ARD1A",15.2,1629.66,"Ir",4
"ARD1A",15.2,1629.66,"Pt",53
"ARD1A",15.2,1629.66,"Au",62
"ARD1A",15.2,1629.66,"Hg",28
"ARD1A",15.2,1629.66,"Pb",45
"ARD1A",15.2,1629.66,"Bi",41
"ARD1A",15.2,1629.66,"Th",0
"ARD1A",15.2,1629.66,"U",0
"ARD1A",15.2,1629.66,"Mo_inc",17569
"ARD1A",15.2,1629.66,"Mo_coh",4826
"ARD1A",15.2,1629.66,"TS_sum",22395
"ARD1A",15.2,1629.66,"inc_coh",3.640489018
"ARD1A",15.2,1629.66,"coh_inc",0.274688372
"ARD1A",15.2,1629.66,"cps_sum",46706
"ARD1A",15.4,1646.26,"kcps",10691.76172
"ARD1A",15.4,1646.26,"MSE",0.97
"ARD1A",15.4,1646.26,"Mg",0
"ARD1A",15.4,1646.26,"Al",6
"ARD1A",15.4,1646.26,"Si",14
"ARD1A",15.4,1646.26,"P",15
"ARD1A",15.4,1646.26,"S",33
"ARD1A",15.4,1646.26,"Cl",0
"ARD1A",15.4,1646.26,"Ar",61
"ARD1A",15.4,1646.26,"K",11
"ARD1A",15.4,1646.26,"Ca",1282
"ARD1A",15.4,1646.26,"Sc",7
"ARD1A",15.4,1646.26,"Ti",177
"ARD1A",15.4,1646.26,"V",0
"ARD1A",15.4,1646.26,"Cr",9
"ARD1A",15.4,1646.26,"Mn",183
"ARD1A",15.4,1646.26,"Fe",8368
"ARD1A",15.4,1646.26,"Co",40
"ARD1A",15.4,1646.26,"Ni",0
"ARD1A",15.4,1646.26,"Cu",396
"ARD1A",15.4,1646.26,"Zn",601
"ARD1A",15.4,1646.26,"Ga",57
"ARD1A",15.4,1646.26,"Ge",30
"ARD1A",15.4,1646.26,"As",0
"ARD1A",15.4,1646.26,"Se",80
"ARD1A",15.4,1646.26,"Br",294
"ARD1A",15.4,1646.26,"Rb",0
"ARD1A",15.4,1646.26,"Sr",2926
"ARD1A",15.4,1646.26,"Zr",602
"ARD1A",15.4,1646.26,"Nb",0
"ARD1A",15.4,1646.26,"Mo",7
"ARD1A",15.4,1646.26,"In",25
"ARD1A",15.4,1646.26,"Sn",0
"ARD1A",15.4,1646.26,"Sb",0
"ARD1A",15.4,1646.26,"Te",19
"ARD1A",15.4,1646.26,"I",0
"ARD1A",15.4,1646.26,"Cs",0
"ARD1A",15.4,1646.26,"Ba",23
"ARD1A",15.4,1646.26,"La",0
"ARD1A",15.4,1646.26,"Ce",0
"ARD1A",15.4,1646.26,"Pr",0
"ARD1A",15.4,1646.26,"Nd",0
"ARD1A",15.4,1646.26,"Sm",4
"ARD1A",15.4,1646.26,"Eu",0
"ARD1A",15.4,1646.26,"Gd",0
"ARD1A",15.4,1646.26,"Tb",89
"ARD1A",15.4,1646.26,"Dy",19
"ARD1A",15.4,1646.26,"Ho",24
"ARD1A",15.4,1646.26,"Ta",0
"ARD1A",15.4,1646.26,"W",11
"ARD1A",15.4,1646.26,"Os",47
"ARD1A",15.4,1646.26,"Ir",17
"ARD1A",15.4,1646.26,"Pt",25
"ARD1A",15.4,1646.26,"Au",44
"ARD1A",15.4,1646.26,"Hg",37
"ARD1A",15.4,1646.26,"Pb",49
"ARD1A",15.4,1646.26,"Bi",23
"ARD1A",15.4,1646.26,"Th",0
"ARD1A",15.4,1646.26,"U",0
"ARD1A",15.4,1646.26,"Mo_inc",14214
"ARD1A",15.4,1646.26,"Mo_coh",3979
"ARD1A",15.4,1646.26,"TS_sum",18193
"ARD1A",15.4,1646.26,"inc_coh",3.572254335
"ARD1A",15.4,1646.26,"coh_inc",0.279935275
