"Core","depth_cm","SH20_age","kcps","MSE","param","value"
"ARD1B",83.4,3081.19,12532.16895,1.22,"Zn",0.0369946510619297
"ARD1B",83.4,3081.19,12532.16895,1.22,"Br",0.146065746116292
"ARD1B",83.4,3081.19,12532.16895,1.22,"Sr",2.96426497960813
"ARD1B",83.4,3081.19,12532.16895,1.22,"Zr",1.232380506974
"ARD1B",83.4,3081.19,12532.16895,1.22,"Os",-2.19042089855344
"ARD1B",83.4,3081.19,12532.16895,1.22,"Mo_inc",4.35957510497262
"ARD1B",83.4,3081.19,12532.16895,1.22,"Mo_coh",3.00731379229049
"ARD1B",83.4,3081.19,12532.16895,1.22,"inc_coh",3.866158246
"ARD1B",83.4,3081.19,12532.16895,1.22,"coh_inc",0.2586547
"ARD1B",83.8,3084.67,11394.12793,1.18,"Si",-2.89133514203377
"ARD1B",83.8,3084.67,11394.12793,1.18,"P",NA
"ARD1B",83.8,3084.67,11394.12793,1.18,"K",NA
"ARD1B",83.8,3084.67,11394.12793,1.18,"Ca",-1.11356191478045
"ARD1B",83.8,3084.67,11394.12793,1.18,"Ti",-3.07365669882772
"ARD1B",83.8,3084.67,11394.12793,1.18,"V",NA
"ARD1B",83.8,3084.67,11394.12793,1.18,"Mn",-1.82089373033235
"ARD1B",83.8,3084.67,11394.12793,1.18,"Fe",1.16044980576954
"ARD1B",83.8,3084.67,11394.12793,1.18,"Co",-1.73865563209538
"ARD1B",83.8,3084.67,11394.12793,1.18,"Cu",-0.910333673167184
"ARD1B",83.8,3084.67,11394.12793,1.18,"Zn",-0.0435229985563987
"ARD1B",83.8,3084.67,11394.12793,1.18,"Br",0.314117662502293
"ARD1B",83.8,3084.67,11394.12793,1.18,"Sr",3.1282713464371
"ARD1B",83.8,3084.67,11394.12793,1.18,"Zr",1.37602858431997
"ARD1B",83.8,3084.67,11394.12793,1.18,"Os",-1.94225458733662
"ARD1B",83.8,3084.67,11394.12793,1.18,"Mo_inc",4.43337454510429
"ARD1B",83.8,3084.67,11394.12793,1.18,"Mo_coh",3.12197243299667
"ARD1B",83.8,3084.67,11394.12793,1.18,"inc_coh",3.711373828
"ARD1B",83.8,3084.67,11394.12793,1.18,"coh_inc",0.269442004
"ARD1B",84.1,3087.28,11171.03809,1.21,"Si",NA
"ARD1B",84.1,3087.28,11171.03809,1.21,"P",-3.43540756859791
"ARD1B",84.1,3087.28,11171.03809,1.21,"K",-2.39395369376975
"ARD1B",84.1,3087.28,11171.03809,1.21,"Ca",0.0198570343345237
"ARD1B",84.1,3087.28,11171.03809,1.21,"Ti",-2.74226038803796
"ARD1B",84.1,3087.28,11171.03809,1.21,"V",-3.02994246048974
"ARD1B",84.1,3087.28,11171.03809,1.21,"Mn",-1.05277976793033
"ARD1B",84.1,3087.28,11171.03809,1.21,"Fe",1.90612891707011
"ARD1B",84.1,3087.28,11171.03809,1.21,"Co",NA
"ARD1B",84.1,3087.28,11171.03809,1.21,"Cu",-0.683872255555959
"ARD1B",84.1,3087.28,11171.03809,1.21,"Zn",0.180004733634156
"ARD1B",84.1,3087.28,11171.03809,1.21,"Br",0.0909529560182536
"ARD1B",84.1,3087.28,11171.03809,1.21,"Sr",3.10152554571961
"ARD1B",84.1,3087.28,11171.03809,1.21,"Zr",1.587375859434
"ARD1B",84.1,3087.28,11171.03809,1.21,"Os",-1.42050454805564
"ARD1B",84.1,3087.28,11171.03809,1.21,"Mo_inc",4.58967270798449
"ARD1B",84.1,3087.28,11171.03809,1.21,"Mo_coh",3.28320292824215
"ARD1B",84.1,3087.28,11171.03809,1.21,"inc_coh",3.69311317
"ARD1B",84.1,3087.28,11171.03809,1.21,"coh_inc",0.270774264
"ARD1B",84.4,3089.89,13340.03125,1.12,"Si",NA
"ARD1B",84.4,3089.89,13340.03125,1.12,"P",NA
"ARD1B",84.4,3089.89,13340.03125,1.12,"K",NA
"ARD1B",84.4,3089.89,13340.03125,1.12,"Ca",-1.02854415776374
"ARD1B",84.4,3089.89,13340.03125,1.12,"Ti",-2.80349650867542
"ARD1B",84.4,3089.89,13340.03125,1.12,"V",NA
"ARD1B",84.4,3089.89,13340.03125,1.12,"Mn",-1.31059241249727
"ARD1B",84.4,3089.89,13340.03125,1.12,"Fe",1.41527563192173
"ARD1B",84.4,3089.89,13340.03125,1.12,"Co",-3.0911785811272
"ARD1B",84.4,3089.89,13340.03125,1.12,"Cu",-0.711632446997026
"ARD1B",84.4,3089.89,13340.03125,1.12,"Zn",-0.269799694717986
"ARD1B",84.4,3089.89,13340.03125,1.12,"Br",-0.516025053491421
"ARD1B",84.4,3089.89,13340.03125,1.12,"Sr",2.59805411251427
"ARD1B",84.4,3089.89,13340.03125,1.12,"Zr",1.06770450223247
"ARD1B",84.4,3089.89,13340.03125,1.12,"Os",-2.36524157774426
"ARD1B",84.4,3089.89,13340.03125,1.12,"Mo_inc",4.19947803688765
"ARD1B",84.4,3089.89,13340.03125,1.12,"Mo_coh",2.81599814945819
"ARD1B",84.4,3089.89,13340.03125,1.12,"inc_coh",3.988757933
"ARD1B",84.4,3089.89,13340.03125,1.12,"coh_inc",0.25070461
"ARD1B",84.7,3092.5,12449.875,1.17,"Si",NA
"ARD1B",84.7,3092.5,12449.875,1.17,"P",NA
"ARD1B",84.7,3092.5,12449.875,1.17,"K",-2.43245641674428
"ARD1B",84.7,3092.5,12449.875,1.17,"Ca",0.0670490324648743
"ARD1B",84.7,3092.5,12449.875,1.17,"Ti",-3.18622821912066
"ARD1B",84.7,3092.5,12449.875,1.17,"V",-3.47391029157244
"ARD1B",84.7,3092.5,12449.875,1.17,"Mn",-0.788332946322288
"ARD1B",84.7,3092.5,12449.875,1.17,"Fe",2.53121058198303
"ARD1B",84.7,3092.5,12449.875,1.17,"Co",-2.04679393593229
"ARD1B",84.7,3092.5,12449.875,1.17,"Cu",-0.670549910665905
"ARD1B",84.7,3092.5,12449.875,1.17,"Zn",0.376237310137619
"ARD1B",84.7,3092.5,12449.875,1.17,"Br",0.424689693523566
"ARD1B",84.7,3092.5,12449.875,1.17,"Sr",3.201282214179
"ARD1B",84.7,3092.5,12449.875,1.17,"Zr",1.3910567633779
"ARD1B",84.7,3092.5,12449.875,1.17,"Os",-3.31975961174518
"ARD1B",84.7,3092.5,12449.875,1.17,"Mo_inc",4.65028969323095
"ARD1B",84.7,3092.5,12449.875,1.17,"Mo_coh",3.27621604320611
"ARD1B",84.7,3092.5,12449.875,1.17,"inc_coh",3.951414634
"ARD1B",84.7,3092.5,12449.875,1.17,"coh_inc",0.253073922
"ARD1B",85,3095.11,12152.58789,1.19,"Si",NA
"ARD1B",85,3095.11,12152.58789,1.19,"P",NA
"ARD1B",85,3095.11,12152.58789,1.19,"K",-3.26349355464561
"ARD1B",85,3095.11,12152.58789,1.19,"Ca",-0.160130616899258
"ARD1B",85,3095.11,12152.58789,1.19,"Ti",-2.52589461151484
"ARD1B",85,3095.11,12152.58789,1.19,"V",NA
"ARD1B",85,3095.11,12152.58789,1.19,"Mn",-1.17275245771185
"ARD1B",85,3095.11,12152.58789,1.19,"Fe",2.11052142899178
"ARD1B",85,3095.11,12152.58789,1.19,"Co",-1.97250937333005
"ARD1B",85,3095.11,12152.58789,1.19,"Cu",-0.916456699080735
"ARD1B",85,3095.11,12152.58789,1.19,"Zn",-0.120125282285559
"ARD1B",85,3095.11,12152.58789,1.19,"Br",-0.214651455777675
"ARD1B",85,3095.11,12152.58789,1.19,"Sr",2.68240290455286
"ARD1B",85,3095.11,12152.58789,1.19,"Zr",1.08854236634459
"ARD1B",85,3095.11,12152.58789,1.19,"Os",-2.66565655388999
"ARD1B",85,3095.11,12152.58789,1.19,"Mo_inc",4.23421775164127
"ARD1B",85,3095.11,12152.58789,1.19,"Mo_coh",2.89598615360508
"ARD1B",85,3095.11,12152.58789,1.19,"inc_coh",3.812295869
"ARD1B",85,3095.11,12152.58789,1.19,"coh_inc",0.262309127
"ARD1B",85.3,3097.7,12467.97461,1.13,"Si",NA
"ARD1B",85.3,3097.7,12467.97461,1.13,"P",NA
"ARD1B",85.3,3097.7,12467.97461,1.13,"K",NA
"ARD1B",85.3,3097.7,12467.97461,1.13,"Ca",0.195012513973117
"ARD1B",85.3,3097.7,12467.97461,1.13,"Ti",-2.87000244414042
"ARD1B",85.3,3097.7,12467.97461,1.13,"V",NA
"ARD1B",85.3,3097.7,12467.97461,1.13,"Mn",-1.28699778877448
"ARD1B",85.3,3097.7,12467.97461,1.13,"Fe",2.32584876477615
"ARD1B",85.3,3097.7,12467.97461,1.13,"Co",-4.05958651101426
"ARD1B",85.3,3097.7,12467.97461,1.13,"Cu",-0.707179293521537
"ARD1B",85.3,3097.7,12467.97461,1.13,"Zn",-0.234055536939557
"ARD1B",85.3,3097.7,12467.97461,1.13,"Br",-0.0266108951684512
"ARD1B",85.3,3097.7,12467.97461,1.13,"Sr",2.38658672030382
"ARD1B",85.3,3097.7,12467.97461,1.13,"Zr",0.729094999903375
"ARD1B",85.3,3097.7,12467.97461,1.13,"Os",-2.87000244414042
"ARD1B",85.3,3097.7,12467.97461,1.13,"Mo_inc",3.88267418835466
"ARD1B",85.3,3097.7,12467.97461,1.13,"Mo_coh",2.53521772638801
"ARD1B",85.3,3097.7,12467.97461,1.13,"inc_coh",3.84762649
"ARD1B",85.3,3097.7,12467.97461,1.13,"coh_inc",0.259900487
"ARD1B",85.7,3101.16,13661.69629,1.17,"Si",-4.15368440856512
"ARD1B",85.7,3101.16,13661.69629,1.17,"P",-3.5940686206297
"ARD1B",85.7,3101.16,13661.69629,1.17,"K",-1.9846307081956
"ARD1B",85.7,3101.16,13661.69629,1.17,"Ca",1.56004839694425
"ARD1B",85.7,3101.16,13661.69629,1.17,"Ti",-0.812590950972671
"ARD1B",85.7,3101.16,13661.69629,1.17,"V",-2.40448455375586
"ARD1B",85.7,3101.16,13661.69629,1.17,"Mn",-0.0105496821735889
"ARD1B",85.7,3101.16,13661.69629,1.17,"Fe",3.66152265362397
"ARD1B",85.7,3101.16,13661.69629,1.17,"Co",-2.10599156519987
"ARD1B",85.7,3101.16,13661.69629,1.17,"Cu",0.312223710089462
"ARD1B",85.7,3101.16,13661.69629,1.17,"Zn",0.495502662839744
"ARD1B",85.7,3101.16,13661.69629,1.17,"Br",0.381599649958804
"ARD1B",85.7,3101.16,13661.69629,1.17,"Sr",2.94262297696161
"ARD1B",85.7,3101.16,13661.69629,1.17,"Zr",1.25796164328992
"ARD1B",85.7,3101.16,13661.69629,1.17,"Os",-2.90092144006975
"ARD1B",85.7,3101.16,13661.69629,1.17,"Mo_inc",4.33191491125994
"ARD1B",85.7,3101.16,13661.69629,1.17,"Mo_coh",3.02352532459448
"ARD1B",85.7,3101.16,13661.69629,1.17,"inc_coh",3.700210044
"ARD1B",85.7,3101.16,13661.69629,1.17,"coh_inc",0.270254928
"ARD1B",86,3103.75,14481.67383,1.25,"Si",NA
"ARD1B",86,3103.75,14481.67383,1.25,"P",-3.54669199826738
"ARD1B",86,3103.75,14481.67383,1.25,"K",-2.71044397406676
"ARD1B",86,3103.75,14481.67383,1.25,"Ca",1.30293152562168
"ARD1B",86,3103.75,14481.67383,1.25,"Ti",-0.946855381805399
"ARD1B",86,3103.75,14481.67383,1.25,"V",-3.33905263348913
"ARD1B",86,3103.75,14481.67383,1.25,"Mn",-0.0690085220465324
"ARD1B",86,3103.75,14481.67383,1.25,"Fe",3.43209509777973
"ARD1B",86,3103.75,14481.67383,1.25,"Co",-0.885894682015712
"ARD1B",86,3103.75,14481.67383,1.25,"Cu",0.0389614127173656
"ARD1B",86,3103.75,14481.67383,1.25,"Zn",0.168754483231282
"ARD1B",86,3103.75,14481.67383,1.25,"Br",-0.394613654322692
"ARD1B",86,3103.75,14481.67383,1.25,"Sr",2.3226049148664
"ARD1B",86,3103.75,14481.67383,1.25,"Zr",0.715987878773938
"ARD1B",86,3103.75,14481.67383,1.25,"Os",-2.30497886595859
"ARD1B",86,3103.75,14481.67383,1.25,"Mo_inc",3.76529686157368
"ARD1B",86,3103.75,14481.67383,1.25,"Mo_coh",2.45090753740812
"ARD1B",86,3103.75,14481.67383,1.25,"inc_coh",3.722477064
"ARD1B",86,3103.75,14481.67383,1.25,"coh_inc",0.268638324
"ARD1B",86.3,3106.34,14525.9707,1.18,"Si",NA
"ARD1B",86.3,3106.34,14525.9707,1.18,"P",NA
"ARD1B",86.3,3106.34,14525.9707,1.18,"K",-3.75641783400313
"ARD1B",86.3,3106.34,14525.9707,1.18,"Ca",0.978024687689105
"ARD1B",86.3,3106.34,14525.9707,1.18,"Ti",-1.64016231920057
"ARD1B",86.3,3106.34,14525.9707,1.18,"V",-2.6917070970107
"ARD1B",86.3,3106.34,14525.9707,1.18,"Mn",-0.726284133731802
"ARD1B",86.3,3106.34,14525.9707,1.18,"Fe",2.88554731894333
"ARD1B",86.3,3106.34,14525.9707,1.18,"Co",-1.40504257683965
"ARD1B",86.3,3106.34,14525.9707,1.18,"Cu",0.0209302680984189
"ARD1B",86.3,3106.34,14525.9707,1.18,"Zn",0.167533742290295
"ARD1B",86.3,3106.34,14525.9707,1.18,"Br",-0.442231829330599
"ARD1B",86.3,3106.34,14525.9707,1.18,"Sr",2.43184628907946
"ARD1B",86.3,3106.34,14525.9707,1.18,"Zr",0.702569841806884
"ARD1B",86.3,3106.34,14525.9707,1.18,"Os",-2.96796047363885
"ARD1B",86.3,3106.34,14525.9707,1.18,"Mo_inc",3.91265716064201
"ARD1B",86.3,3106.34,14525.9707,1.18,"Mo_coh",2.53069695520581
"ARD1B",86.3,3106.34,14525.9707,1.18,"inc_coh",3.982700893
"ARD1B",86.3,3106.34,14525.9707,1.18,"coh_inc",0.25108589
"ARD1B",86.6,3108.93,15947.7002,1.07,"Si",-3.05656090253205
"ARD1B",86.6,3108.93,15947.7002,1.07,"P",-2.68499734609956
"ARD1B",86.6,3108.93,15947.7002,1.07,"K",-1.78961329904472
"ARD1B",86.6,3108.93,15947.7002,1.07,"Ca",1.41507789083152
"ARD1B",86.6,3108.93,15947.7002,1.07,"Ti",-1.10353328570787
"ARD1B",86.6,3108.93,15947.7002,1.07,"V",-2.87423934573809
"ARD1B",86.6,3108.93,15947.7002,1.07,"Mn",-0.546961640153674
"ARD1B",86.6,3108.93,15947.7002,1.07,"Fe",3.32880211631264
"ARD1B",86.6,3108.93,15947.7002,1.07,"Co",-1.64557392882178
"ARD1B",86.6,3108.93,15947.7002,1.07,"Cu",0.0435313863461886
"ARD1B",86.6,3108.93,15947.7002,1.07,"Zn",0.423139540618054
"ARD1B",86.6,3108.93,15947.7002,1.07,"Br",-0.0734074111849141
"ARD1B",86.6,3108.93,15947.7002,1.07,"Sr",2.51673316397022
"ARD1B",86.6,3108.93,15947.7002,1.07,"Zr",0.783966101191031
"ARD1B",86.6,3108.93,15947.7002,1.07,"Os",-1.29870298497967
"ARD1B",86.6,3108.93,15947.7002,1.07,"Mo_inc",3.97257094761661
"ARD1B",86.6,3108.93,15947.7002,1.07,"Mo_coh",2.58976899737607
"ARD1B",86.6,3108.93,15947.7002,1.07,"inc_coh",3.986054722
"ARD1B",86.6,3108.93,15947.7002,1.07,"coh_inc",0.250874629
"ARD1B",86.9,3111.53,13670.0127,1.05,"Si",NA
"ARD1B",86.9,3111.53,13670.0127,1.05,"P",NA
"ARD1B",86.9,3111.53,13670.0127,1.05,"K",-2.40886460116216
"ARD1B",86.9,3111.53,13670.0127,1.05,"Ca",0.766581665778706
"ARD1B",86.9,3111.53,13670.0127,1.05,"Ti",-1.74746611891679
"ARD1B",86.9,3111.53,13670.0127,1.05,"V",NA
"ARD1B",86.9,3111.53,13670.0127,1.05,"Mn",-0.770677275442072
"ARD1B",86.9,3111.53,13670.0127,1.05,"Fe",2.64299260747568
"ARD1B",86.9,3111.53,13670.0127,1.05,"Co",-2.47340312229973
"ARD1B",86.9,3111.53,13670.0127,1.05,"Cu",-0.468924619093348
"ARD1B",86.9,3111.53,13670.0127,1.05,"Zn",0.00779294809173514
"ARD1B",86.9,3111.53,13670.0127,1.05,"Br",-1.05431893835685
"ARD1B",86.9,3111.53,13670.0127,1.05,"Sr",2.11789349142249
"ARD1B",86.9,3111.53,13670.0127,1.05,"Zr",0.337337365904428
"ARD1B",86.9,3111.53,13670.0127,1.05,"Os",-2.8460784075849
"ARD1B",86.9,3111.53,13670.0127,1.05,"Mo_inc",3.63648622979528
"ARD1B",86.9,3111.53,13670.0127,1.05,"Mo_coh",2.26064877438753
"ARD1B",86.9,3111.53,13670.0127,1.05,"inc_coh",3.958390311
"ARD1B",86.9,3111.53,13670.0127,1.05,"coh_inc",0.252627943
"ARD1B",87.2,3114.12,14721.85938,1.08,"Si",NA
"ARD1B",87.2,3114.12,14721.85938,1.08,"P",-4.24893398304181
"ARD1B",87.2,3114.12,14721.85938,1.08,"K",-3.25040515293069
"ARD1B",87.2,3114.12,14721.85938,1.08,"Ca",1.01301573933535
"ARD1B",87.2,3114.12,14721.85938,1.08,"Ti",-0.990837445020331
"ARD1B",87.2,3114.12,14721.85938,1.08,"V",NA
"ARD1B",87.2,3114.12,14721.85938,1.08,"Mn",-0.578073034430554
"ARD1B",87.2,3114.12,14721.85938,1.08,"Fe",2.96504469638296
"ARD1B",87.2,3114.12,14721.85938,1.08,"Co",-1.39905358650038
"ARD1B",87.2,3114.12,14721.85938,1.08,"Cu",0.00363458439518194
"ARD1B",87.2,3114.12,14721.85938,1.08,"Zn",0.297395702923345
"ARD1B",87.2,3114.12,14721.85938,1.08,"Br",-0.467996384509929
"ARD1B",87.2,3114.12,14721.85938,1.08,"Sr",2.20648917322458
"ARD1B",87.2,3114.12,14721.85938,1.08,"Zr",0.621891748497842
"ARD1B",87.2,3114.12,14721.85938,1.08,"Os",-2.34469653038707
"ARD1B",87.2,3114.12,14721.85938,1.08,"Mo_inc",3.77025578956652
"ARD1B",87.2,3114.12,14721.85938,1.08,"Mo_coh",2.40226868249498
"ARD1B",87.2,3114.12,14721.85938,1.08,"inc_coh",3.927437223
"ARD1B",87.2,3114.12,14721.85938,1.08,"coh_inc",0.254618965
"ARD1B",87.5,3116.71,11980.39941,1.12,"Si",NA
"ARD1B",87.5,3116.71,11980.39941,1.12,"P",-3.04210431654569
"ARD1B",87.5,3116.71,11980.39941,1.12,"K",NA
"ARD1B",87.5,3116.71,11980.39941,1.12,"Ca",-0.218743268932488
"ARD1B",87.5,3116.71,11980.39941,1.12,"Ti",-2.48248852861027
"ARD1B",87.5,3116.71,11980.39941,1.12,"V",NA
"ARD1B",87.5,3116.71,11980.39941,1.12,"Mn",-1.6558099554258
"ARD1B",87.5,3116.71,11980.39941,1.12,"Fe",1.8887660090817
"ARD1B",87.5,3116.71,11980.39941,1.12,"Co",-4.1407166052138
"ARD1B",87.5,3116.71,11980.39941,1.12,"Cu",-0.651813643132542
"ARD1B",87.5,3116.71,11980.39941,1.12,"Zn",0.0564853424480063
"ARD1B",87.5,3116.71,11980.39941,1.12,"Br",0.256814215996044
"ARD1B",87.5,3116.71,11980.39941,1.12,"Sr",2.80361165399917
"ARD1B",87.5,3116.71,11980.39941,1.12,"Zr",1.16258830284527
"ARD1B",87.5,3116.71,11980.39941,1.12,"Os",-1.29290446173643
"ARD1B",87.5,3116.71,11980.39941,1.12,"Mo_inc",4.34043481485517
"ARD1B",87.5,3116.71,11980.39941,1.12,"Mo_coh",2.97588044037168
"ARD1B",87.5,3116.71,11980.39941,1.12,"inc_coh",3.913978495
"ARD1B",87.5,3116.71,11980.39941,1.12,"coh_inc",0.255494505
"ARD1B",88.2,3122.76,10746.86035,1.11,"Si",NA
"ARD1B",88.2,3122.76,10746.86035,1.11,"P",NA
"ARD1B",88.2,3122.76,10746.86035,1.11,"K",-3.2320657755694
"ARD1B",88.2,3122.76,10746.86035,1.11,"Ca",-1.77677854296255
"ARD1B",88.2,3122.76,10746.86035,1.11,"Ti",NA
"ARD1B",88.2,3122.76,10746.86035,1.11,"V",-3.56853801219061
"ARD1B",88.2,3122.76,10746.86035,1.11,"Mn",-2.61302656716317
"ARD1B",88.2,3122.76,10746.86035,1.11,"Fe",0.630166565355734
"ARD1B",88.2,3122.76,10746.86035,1.11,"Co",NA
"ARD1B",88.2,3122.76,10746.86035,1.11,"Cu",-0.988321182598285
"ARD1B",88.2,3122.76,10746.86035,1.11,"Zn",0.110291106069825
"ARD1B",88.2,3122.76,10746.86035,1.11,"Br",0.390368579136386
"ARD1B",88.2,3122.76,10746.86035,1.11,"Sr",3.11682343436786
"ARD1B",88.2,3122.76,10746.86035,1.11,"Zr",1.46841459022302
"ARD1B",88.2,3122.76,10746.86035,1.11,"Os",-1.39378629070645
"ARD1B",88.2,3122.76,10746.86035,1.11,"Mo_inc",4.60475542677562
"ARD1B",88.2,3122.76,10746.86035,1.11,"Mo_coh",3.25169666926203
"ARD1B",88.2,3122.76,10746.86035,1.11,"inc_coh",3.869242523
"ARD1B",88.2,3122.76,10746.86035,1.11,"coh_inc",0.258448519
"ARD1B",89.1,3130.54,11303.5332,1.22,"Si",NA
"ARD1B",89.1,3130.54,11303.5332,1.22,"P",-3.02032771806107
"ARD1B",89.1,3130.54,11303.5332,1.22,"K",-2.3610820891768
"ARD1B",89.1,3130.54,11303.5332,1.22,"Ca",0.486230179258913
"ARD1B",89.1,3130.54,11303.5332,1.22,"Ti",-1.39764457887695
"ARD1B",89.1,3130.54,11303.5332,1.22,"V",-2.68385548143985
"ARD1B",89.1,3130.54,11303.5332,1.22,"Mn",-1.13325806902869
"ARD1B",89.1,3130.54,11303.5332,1.22,"Fe",2.62535472309992
"ARD1B",89.1,3130.54,11303.5332,1.22,"Co",-1.70302622842813
"ARD1B",89.1,3130.54,11303.5332,1.22,"Cu",-0.604413939760019
"ARD1B",89.1,3130.54,11303.5332,1.22,"Zn",-0.0279343457725911
"ARD1B",89.1,3130.54,11303.5332,1.22,"Br",-0.316731867308238
"ARD1B",89.1,3130.54,11303.5332,1.22,"Sr",2.46998647080434
"ARD1B",89.1,3130.54,11303.5332,1.22,"Zr",0.944920048604376
"ARD1B",89.1,3130.54,11303.5332,1.22,"Os",NA
"ARD1B",89.1,3130.54,11303.5332,1.22,"Mo_inc",4.01417767925737
"ARD1B",89.1,3130.54,11303.5332,1.22,"Mo_coh",2.70760521682742
"ARD1B",89.1,3130.54,11303.5332,1.22,"inc_coh",3.693492408
"ARD1B",89.1,3130.54,11303.5332,1.22,"coh_inc",0.270746462
"ARD1B",89.4,3133.13,12633.16406,1.09,"Si",-3.48105261765474
"ARD1B",89.4,3133.13,12633.16406,1.09,"P",-2.18176963352448
"ARD1B",89.4,3133.13,12633.16406,1.09,"K",-2.27707981332881
"ARD1B",89.4,3133.13,12633.16406,1.09,"Ca",1.32023244725964
"ARD1B",89.4,3133.13,12633.16406,1.09,"Ti",-0.584526994184198
"ARD1B",89.4,3133.13,12633.16406,1.09,"V",-3.19337054520296
"ARD1B",89.4,3133.13,12633.16406,1.09,"Mn",-0.452530521277759
"ARD1B",89.4,3133.13,12633.16406,1.09,"Fe",3.29545437471744
"ARD1B",89.4,3133.13,12633.16406,1.09,"Co",-0.566289406634417
"ARD1B",89.4,3133.13,12633.16406,1.09,"Cu",0.0900438008028113
"ARD1B",89.4,3133.13,12633.16406,1.09,"Zn",0.332989979413201
"ARD1B",89.4,3133.13,12633.16406,1.09,"Br",-0.479780163725135
"ARD1B",89.4,3133.13,12633.16406,1.09,"Sr",2.54481335617057
"ARD1B",89.4,3133.13,12633.16406,1.09,"Zr",0.996284196823465
"ARD1B",89.4,3133.13,12633.16406,1.09,"Os",-2.27707981332881
"ARD1B",89.4,3133.13,12633.16406,1.09,"Mo_inc",4.11807048198726
"ARD1B",89.4,3133.13,12633.16406,1.09,"Mo_coh",2.7955908716869
"ARD1B",89.4,3133.13,12633.16406,1.09,"inc_coh",3.752715121
"ARD1B",89.4,3133.13,12633.16406,1.09,"coh_inc",0.266473731
"ARD1B",89.8,3136.59,13405.12793,1.12,"Si",-2.94618411336852
"ARD1B",89.8,3136.59,13405.12793,1.12,"P",NA
"ARD1B",89.8,3136.59,13405.12793,1.12,"K",-2.35147700562182
"ARD1B",89.8,3136.59,13405.12793,1.12,"Ca",1.38207907333575
"ARD1B",89.8,3136.59,13405.12793,1.12,"Ti",-0.338875482067837
"ARD1B",89.8,3136.59,13405.12793,1.12,"V",-3.41618774261425
"ARD1B",89.8,3136.59,13405.12793,1.12,"Mn",-0.362186560936284
"ARD1B",89.8,3136.59,13405.12793,1.12,"Fe",3.55538704908084
"ARD1B",89.8,3136.59,13405.12793,1.12,"Co",-2.05521118947865
"ARD1B",89.8,3136.59,13405.12793,1.12,"Cu",0.282642042352854
"ARD1B",89.8,3136.59,13405.12793,1.12,"Zn",0.377051726823928
"ARD1B",89.8,3136.59,13405.12793,1.12,"Br",-0.688334914215861
"ARD1B",89.8,3136.59,13405.12793,1.12,"Sr",2.49650412332834
"ARD1B",89.8,3136.59,13405.12793,1.12,"Zr",0.903963488341543
"ARD1B",89.8,3136.59,13405.12793,1.12,"Os",-3.77286268655298
"ARD1B",89.8,3136.59,13405.12793,1.12,"Mo_inc",4.14008339278224
"ARD1B",89.8,3136.59,13405.12793,1.12,"Mo_coh",2.79360879881072
"ARD1B",89.8,3136.59,13405.12793,1.12,"inc_coh",3.843850482
"ARD1B",89.8,3136.59,13405.12793,1.12,"coh_inc",0.260155801
"ARD1B",90.1,3139.2,14400.07813,1.2,"Si",-2.89489907120814
"ARD1B",90.1,3139.2,14400.07813,1.2,"P",-3.27438869291304
"ARD1B",90.1,3139.2,14400.07813,1.2,"K",-1.72846418620127
"ARD1B",90.1,3139.2,14400.07813,1.2,"Ca",1.6268895058409
"ARD1B",90.1,3139.2,14400.07813,1.2,"Ti",-0.190363812213373
"ARD1B",90.1,3139.2,14400.07813,1.2,"V",-3.64211347303836
"ARD1B",90.1,3139.2,14400.07813,1.2,"Mn",-0.183346239554727
"ARD1B",90.1,3139.2,14400.07813,1.2,"Fe",3.76809918003925
"ARD1B",90.1,3139.2,14400.07813,1.2,"Co",-0.919357124546454
"ARD1B",90.1,3139.2,14400.07813,1.2,"Cu",0.15462337693199
"ARD1B",90.1,3139.2,14400.07813,1.2,"Zn",0.455927951065068
"ARD1B",90.1,3139.2,14400.07813,1.2,"Br",-0.445710504022217
"ARD1B",90.1,3139.2,14400.07813,1.2,"Sr",2.49848921207334
"ARD1B",90.1,3139.2,14400.07813,1.2,"Zr",0.784727177425315
"ARD1B",90.1,3139.2,14400.07813,1.2,"Os",-2.74829559701626
"ARD1B",90.1,3139.2,14400.07813,1.2,"Mo_inc",4.02014536666349
"ARD1B",90.1,3139.2,14400.07813,1.2,"Mo_coh",2.71803693067449
"ARD1B",90.1,3139.2,14400.07813,1.2,"inc_coh",3.677041306
"ARD1B",90.1,3139.2,14400.07813,1.2,"coh_inc",0.271957783
"ARD1B",90.4,3141.85,15324.23047,1.13,"Si",NA
"ARD1B",90.4,3141.85,15324.23047,1.13,"P",NA
"ARD1B",90.4,3141.85,15324.23047,1.13,"K",-3.76060283251697
"ARD1B",90.4,3141.85,15324.23047,1.13,"Ca",0.933439742800592
"ARD1B",90.4,3141.85,15324.23047,1.13,"Ti",-0.883389159198321
"ARD1B",90.4,3141.85,15324.23047,1.13,"V",NA
"ARD1B",90.4,3141.85,15324.23047,1.13,"Mn",-0.822375053443175
"ARD1B",90.4,3141.85,15324.23047,1.13,"Fe",3.07109687761818
"ARD1B",90.4,3141.85,15324.23047,1.13,"Co",-1.55039105965394
"ARD1B",90.4,3141.85,15324.23047,1.13,"Cu",-0.407607552672697
"ARD1B",90.4,3141.85,15324.23047,1.13,"Zn",-0.242930459858451
"ARD1B",90.4,3141.85,15324.23047,1.13,"Br",-1.26594000778361
