"P","S","Si","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Mo inc","Mo coh","coh_inc","cps_sum","depth","label"
0,0.00112831159452995,0.000451324637811978,0.00329466985602744,0.122715169021077,0.0172857336281988,0.00185043101502911,0.0204901385566638,0.892945795910999,0.0107866588437063,0.0237848084126913,0.0266732860946879,0.0143069910186397,0.203998736291014,0.036512163198989,1,0.258202825292233,0.258202825292233,59253,1898,"S3"
0,0.00220967345936656,0.00180047467059497,0.00368278909894427,0.121286520991898,0.0318356657664293,0.00171863491284066,0.0212783370161224,1.32449463949587,0.0133398805139537,0.0153040347000573,0.0120304443898846,0.00638350110483673,0.149603077174892,0.0621163761355266,1,0.3649234798265,0.3649234798265,38922,1898,"S4"
0,0.00131054131054131,0.000797720797720798,0.0045014245014245,0.187122507122507,0.0324786324786325,0.00245014245014245,0.0293447293447293,1.31783475783476,0.0060968660968661,0.0247293447293447,0.0300854700854701,0.0132763532763533,0.213846153846154,0.0395441595441595,1,0.297948717948718,0.297948717948718,57019,1900,"S3"
0.000885882258194411,0.00169122976564388,0.000966417008939357,0.0033019247805428,0.117016992832407,0.0297173230248852,0.00161069501489893,0.0264153982443424,1.4907787710397,0.018120318917613,0.0124828863654667,0.0128050253684465,0.00547636305065636,0.15092212289603,0.0678907948779899,1,0.369735040670049,0.369735040670049,41768,1900,"S4"
0.000639386189258312,0.00134271099744246,0.00121483375959079,0.00556265984654731,0.181713554987212,0.0497442455242967,0.0020460358056266,0.0288363171355499,1.81898976982097,0.023849104859335,0.0148337595907928,0.0198849104859335,0.0156010230179028,0.176406649616368,0.0533248081841432,1,0.325895140664962,0.325895140664962,58743,1902,"S3"
0.00101943294042689,0.00286715514495062,0.00286715514495062,0.00649888499522141,0.164765848996496,0.0504619305511309,0.00127429117553361,0.027906976744186,1.79541255176808,0.00949346925772539,0.0140172029308697,0.0126791971965594,0.0081554635234151,0.176999044281618,0.0505893596686843,1,0.326600828289264,0.326600828289264,58105,1904,"S3"
0.00192330108404243,0.00093250961650542,0.00134048257372654,0.00227299219023196,0.192155262851148,0.0360764657885534,0,0.0292574892178576,1.41683179857792,0.00786804988926448,0.0205152115631192,0.027217624431752,0.00751835878307495,0.218731786921553,0.0532696118428721,1,0.313731204103042,0.313731204103042,57859,1906,"S3"
0,0.00136518771331058,0,0.000806701830592616,0.0435618988520012,0.0130313372634192,0.000558485882717965,0.00905988209742476,0.530189264660254,0.00707415451442755,0.00285448340055849,0.0106112317716413,0.00521253490536767,0.150542972385976,0.0557244802978591,1,0.30995966490847,0.30995966490847,35003,1906,"S4"
0.000495491031612328,0.00133782578535329,0.000842334753740957,0.00262610246754534,0.133138440194232,0.0204637796055891,0,0.0198691903676543,0.86294718065603,0.0139728470914676,0.0217520562877812,0.0254682390248736,0.00946387870379546,0.215340402338718,0.0482112773758795,1,0.289713606183728,0.289713606183728,54558,1908,"S3"
0.000675465031694898,0.00244206588382001,0.000623506183102982,0.00150680660916554,0.091291696975995,0.0156396134261665,0.000883300426062558,0.0161592019120856,0.59440922789151,0.00670269146835706,0.0141847656655929,0.022654057986075,0.00971630468668814,0.154421698015172,0.0449963628805986,1,0.272472202016003,0.272472202016003,43903,1908,"S4"
0,0.00234071438603062,0,0.00238752867375123,0.121295819484107,0.0108141004634614,0.00154487149478021,0.0194747436917747,0.553625766583961,0.00725621459669491,0.0277140583306025,0.0287907869481766,0.0149805720705959,0.201254622910912,0.0475165020364215,1,0.262721782688076,0.262721782688076,49844,1910,"S3"
0,0.00131521262604121,0.000876808417360807,0.00253300209459789,0.069316576550246,0.029178235666618,0,0.0158312630912368,1.03468264406449,0.0113985094256905,0.0132008378391544,0.0159773978274636,0.0128111452092162,0.144916946758244,0.0428174777144527,1,0.255394807345706,0.255394807345706,55037,1910,"S4"
0.000741033494713961,0.00148206698942792,0,0.00197608931923723,0.0962355498468531,0.0120047426143662,0.00153146922240885,0.0169943681454402,0.552909791522577,0.00854658630570102,0.0233178539669993,0.0268748147416263,0.015660507854955,0.22453314889833,0.044214998517933,1,0.277838158284754,0.277838158284754,47023,1912,"S3"
0,0.00158434296365331,0.00116495806150979,0.00135135135135135,0.0668219944082013,0.0213420316868593,0.000465983224603914,0.0145852749301025,0.902609506057782,0.0170083876980429,0.0131873252562908,0.0164026095060578,0.00950605778191985,0.152003727865797,0.0396551724137931,1,0.26304753028891,0.26304753028891,54890,1912,"S4"
0,0.00166280358762471,0.000453491887534012,0.00403103900030233,0.11040008062078,0.0189458833014209,0.00105814773757936,0.0193489872014512,0.729517283079714,0.00957371762571803,0.028973092814673,0.0275118411770634,0.0158218280761866,0.220598609291545,0.0417716416406329,1,0.276277335483221,0.276277335483221,50217,1914,"S3"
0,0.00106791969243913,0,0.001964972234088,0.0849209739427595,0.00922682614267407,0,0.0151644596326356,0.587868432293892,0.0101665954720205,0.0239214011106365,0.0298163178129005,0.0147800085433575,0.186715079026057,0.0411789833404528,1,0.253054250320376,0.253054250320376,53758,1914,"S4"
0.000245434910661693,0.00117808757117612,0,0.00284704496367563,0.0878166110347536,0.018554879246024,0.00161987041036717,0.0174258786569802,0.847634007461221,0.0115845277832319,0.0186530532102886,0.021892794031023,0.0131553112114667,0.21745533084626,0.0402022383663852,1,0.28337914784999,0.28337914784999,53155,1916,"S3"
0,0.00090184879001954,0.00120246505335939,0.00220451926449221,0.11187935267298,0.0190390300115236,0,0.0219950899343654,0.776141089232927,0.0119244451124806,0.0253519715416604,0.0357232326268851,0.0181872839320607,0.226514354426574,0.0412846334986723,1,0.263289743975149,0.263289743975149,51943,1916,"S4"
0.00105401844532279,0.0033201581027668,0.00105401844532279,0.00368906455862978,0.135810276679842,0.0232411067193676,0.00121212121212121,0.0229249011857708,1.15251646903821,0.00843214756258234,0.0238208168642951,0.0255599472990777,0.0117523056653491,0.215810276679842,0.0411067193675889,1,0.288010540184453,0.288010540184453,56714,1918,"S3"
0,0.00193735873425896,0.00368098159509202,0.00813690668388763,0.15453664836939,0.0573458185340652,0.0046496609622215,0.032224733613174,1.81511139812722,0.0203422667097191,0.0134969325153374,0.0195027445915402,0.0147239263803681,0.213174039392961,0.0614788505004843,1,0.330319664191153,0.330319664191153,58801,1918,"S4"
0,0.00158179716493277,0.000486706819979315,0.00438036137981384,0.130194074344467,0.0315142665936606,0.00152095881243536,0.0206242014966235,1.36569933686196,0.0109509034495346,0.0229968972440226,0.0240311492364787,0.0171564154042709,0.206242014966235,0.0400316359432987,1,0.29293666727505,0.29293666727505,52697,1920,"S3"
0,0.00173258003766478,0.00271186440677966,0.00836158192090396,0.189227871939736,0.0766854990583804,0.0048210922787194,0.0352542372881356,2.67186440677966,0.0169491525423729,0.00632768361581921,0.00790960451977401,0.000602636534839925,0.168361581920904,0.0667419962335217,1,0.366629001883239,0.366629001883239,62175,1920,"S4"
0.00107174379019039,0.00384566889421258,0.00132391879964696,0.00573698146513681,0.174820325305762,0.0415458328079687,0.0020174000756525,0.0278022947925861,1.56695246501072,0.0110957004160888,0.0139326692724751,0.0183457319379649,0.00945656285462111,0.212709620476611,0.0444458454167192,1,0.316038330601437,0.316038330601437,55278,1922,"S3"
0.0021243115656963,0.000944138473642801,0.0040125885129819,0.011014948859166,0.211565696302124,0.085051140833989,0.00660896931549961,0.038552321007081,2.76428009441385,0.030684500393391,0.00645161290322581,0.00794649881982691,0.0025177025963808,0.160975609756098,0.0709677419354839,1,0.395987411487018,0.395987411487018,61619,1922,"S4"
0,0.00233115327332772,0.00142459366703361,0.00537460338017225,0.16130285566276,0.0387878002978696,0.00161885643981092,0.0245418636275335,1.49899630900732,0.0116557663666386,0.0141811824127436,0.0182607006410671,0.00945412160849576,0.200997215566924,0.0468173282393317,1,0.30214336592631,0.30214336592631,52045,1924,"S3"
0,0.00184991554733371,0.00442371109145017,0.00981259551194402,0.195608461352851,0.0867047373924234,0.00538888442049385,0.0349875331778332,2.85128287621652,0.00699750663556664,0.0107777688409877,0.0073192310785812,0.00506715997747929,0.156438510415829,0.063138421941607,1,0.387999678275557,0.387999678275557,60598,1924,"S4"
0.000565859792518076,0.00176045268783401,0.00163470606727444,0.00238918579063188,0.0804778371581264,0.0194907261867337,0.000314366551398931,0.0134548883998743,0.783652939327256,0.00785916378497328,0.0106884627475637,0.0171015403961019,0.00924237661112858,0.181263753536624,0.0441370638164099,1,0.282678403017919,0.282678403017919,39667,1926,"S3"
0.000546448087431694,0.00281030444964871,0.00491803278688525,0.00913348946135831,0.194691647150664,0.0910226385636222,0.00140515222482436,0.0387978142076503,2.86697892271663,0.0342701014832162,0.00452771272443404,0.00827478532396565,0,0.158469945355191,0.0652615144418423,1,0.386026541764247,0.386026541764247,62994,1926,"S4"
0.000666844491864497,0.00213390237396639,0,0.00360096025606828,0.100826887169912,0.0267404641237663,0,0.0150706855161376,0.970192051213657,0.0127367297946119,0.0115364097092558,0.017204587890104,0.00540144038410243,0.179581221659109,0.051747132568685,1,0.322152574019739,0.322152574019739,41441,1928,"S3"
0.000647039792947266,0.000647039792947266,0.00493367842122291,0.0121319961177612,0.20276609511485,0.0972986088644452,0.00210287932707862,0.0363151083791653,3.12795211905532,0.0195729537366548,0.00558071821417017,0.0105952766095115,0.00372047880944678,0.160384988676804,0.0708508573277257,1,0.405208670333225,0.405208670333225,64870,1928,"S4"
0.000426361310756487,0.00170544524302595,0.00152271896698745,0.00347179924473139,0.106651236447801,0.0312461932025825,0.00225362407114143,0.0192471677427214,1.27774393957851,0.0102326714581557,0.0119990254598611,0.0125472042879766,0.00870995249116823,0.193750761359483,0.0553660616396638,1,0.313314654647338,0.313314654647338,50764,1930,"S3"
0.0010902577680866,0.00202476442644654,0.00506191106611635,0.0130830932170392,0.202009189315474,0.0936064169457207,0.0057627910598863,0.0388599018768009,3.09672143914025,0.0382368974378942,0.00693092438283623,0.00802118215092282,0.000778755548633284,0.154582976403707,0.0760844171014718,1,0.406198894167121,0.406198894167121,66715,1930,"S4"
0.00120650241300483,0.00158750317500635,0.00139700279400559,0.00425450850901702,0.137350774701549,0.0313690627381255,0.000825501651003302,0.0255905511811024,1.31051562103124,0.0164465328930658,0.0173355346710693,0.0204470408940818,0.0145415290830582,0.208915417830836,0.0586106172212344,1,0.33001016002032,0.33001016002032,50721,1932,"S3"
0.000916461050405358,0.00148043708142404,0.00437081424039478,0.0107860415932323,0.187099048290448,0.0836799436023969,0.00232640112795206,0.0339795558688756,2.65766654917166,0.0212195981670779,0.00563976031018682,0.00986958054282693,0.000704970038773352,0.165949947127247,0.0669016566795911,1,0.391610856538597,0.391610856538597,66657,1932,"S4"
0.00103111542427367,0.00236550009098077,0.00194092315157397,0.00351792321222782,0.105598350215321,0.0280220780008492,0.00260811548492752,0.0184387699399527,1.22138654697641,0.0067325771820222,0.00952265421240978,0.0104324619397101,0.0111603081215503,0.20555589252138,0.0545884636380178,1,0.316552435252017,0.316552435252017,50038,1934,"S3"
0.000537008860646201,0.00138727289000268,0.00281929651839255,0.00572809451355947,0.109639309048599,0.0413944330081446,0.0024165398729079,0.0207643426116531,1.35290432292133,0.00429607088516961,0.010740177212924,0.0132909693009935,0.00523583639130046,0.15823861093708,0.0413049315313703,1,0.268325427369552,0.268325427369552,68699,1934,"S4"
0.000377145012257213,0.00276573008988623,0.0010057200326859,0.00553146017977246,0.119994971399837,0.0358916336664781,0.00163429505311459,0.0212458356904897,1.41617952102583,0.0139543654535169,0.0141429379596455,0.0133257904330882,0.0170972405556603,0.171978125589289,0.0489031365893519,1,0.305613174932428,0.305613174932428,51389,1936,"S3"
0,0.000821692686935086,0.00134065648920988,0.00562210785797691,0.102971067768023,0.0358517493404835,0.00233533711023656,0.0208017990745146,1.20269861177183,0.00951433637503784,0.0125416252216408,0.0137092937767591,0.00527613198979371,0.144142196081823,0.0426415257535787,1,0.2526921247243,0.2526921247243,66836,1936,"S4"
0.00105478687100577,0.00186138859589254,0.0026679903207793,0.00217162002854129,0.119377055283241,0.0256251163367872,0.00260594403424955,0.0205373208413476,1.07892287646584,0.0136501830365453,0.0152633864863188,0.0217782465719427,0.010982192715766,0.196128311720544,0.052615250977229,1,0.304895452007197,0.304895452007197,47131,1938,"S3"
0.000871269875844043,0.00234153779133086,0.00185144848616859,0.00669788717055108,0.144031801350468,0.046558483990416,0.00108908734480505,0.0253212807667175,1.6670659986931,0.0150294053583097,0.0153561315617513,0.0151383140927902,0.00969287736876497,0.167501633631017,0.0502613809627532,1,0.30173164887824,0.30173164887824,64581,1938,"S4"
0.000405241118465487,0.00168850466027286,0.000675401864109145,0.00168850466027286,0.0963123058219641,0.0174929082804269,0.00121572335539646,0.0155342428745103,0.835944887207889,0.00830744292854248,0.0131027961637174,0.015804403620154,0.0124273942996083,0.197284884506281,0.0504525192489531,1,0.315547750911792,0.315547750911792,38827,1940,"S3"
0.000644496004124774,0.00167568961072441,0.00315803042021139,0.00831399845320959,0.169309100283578,0.0685099252384635,0.00354472802268626,0.0340938386182006,2.39024233049755,0.0246841969579789,0.010118587264759,0.0114075792730085,0.00663830884248518,0.16337973704563,0.0576179427687548,1,0.346223253415829,0.346223253415829,67312,1940,"S4"
0,0.000276529554096094,0.000691323885240235,0.00435534047701348,0.119115105426892,0.0374006221914967,0.00110611821638438,0.023505012098168,1.31621154510888,0.00566885585896993,0.0135499481507086,0.0129277566539924,0.0133425509851365,0.205046664362254,0.0512962322848254,1,0.335983408226754,0.335983408226754,45977,1942,"S3"
0,0.00115988034918503,0.00244185336670533,0.00653195775593676,0.144130394969782,0.0543922837433612,0.00329650204505219,0.0276539893779379,1.99145351321653,0.0154447225444112,0.00805811611012759,0.0138575178560527,0.00824125511263049,0.171906477016055,0.0650143458885294,1,0.342897259019596,0.342897259019596,64026,1942,"S4"
0.0012970168612192,0.00158524283037902,0.00281020319930826,0.00489984147571696,0.119541720709036,0.042008935005044,0.00374693759907768,0.0216890041792766,1.53350626891483,0.0095114569822741,0.00828649661334486,0.012826055627612,0.00353076812220781,0.167747514051016,0.0584378152471538,1,0.348393140221934,0.348393140221934,46933,1944,"S3"
0.00119934351723267,0.00183057694735513,0.003850523923747,0.00732230778942053,0.162605731599545,0.0611665193788663,0.00347178386567353,0.0295417245297311,2.16456255523293,0.0201363464209065,0.0131296553465472,0.0134452720616084,0.00599671758616336,0.17510415351597,0.0636914530993561,1,0.34541093296301,0.34541093296301,65529,1944,"S4"
0,0.00115257167555107,0.0036017864860971,0.00540267972914566,0.150482639389137,0.0649041924794698,0.000792393026941363,0.0255006483215675,1.98040628151563,0.0188733611871488,0.00468232243192624,0.0128223598905057,0.00533064399942371,0.181241895980406,0.0581328338856073,1,0.345771502665322,0.345771502665322,54095,1946,"S3"
0,0.0012853470437018,0.00159138205410699,0.00630432121434692,0.145550250948709,0.0488431876606684,0.000979312033296609,0.0277879789447913,1.75302974660301,0.0167095115681234,0.00960949932672298,0.0146284734973681,0.00483535316440201,0.20222793487575,0.0609009670706329,1,0.328742808177255,0.328742808177255,59822,1946,"S4"
