"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Si","P","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Os","Mo_inc","Mo_coh","inc_coh","coh_inc"
"ARD1A",26.6,"Unit 12","ARD GZ 5",3,2291.51,14238.18555,1.12,NA,-4.04868391259272,-1.99456017889718,1.42526602259847,-0.79058737457124,NA,-0.752847046588393,3.13207118005505,-1.62388118687443,-0.0305007113361855,0.406825498840963,-0.484800948653471,2.27100466227998,0.195516405173756,-3.35553673203278,3.47841052980464,2.17230379279351,3.69177265500795,0.270872584378533
"ARD1A",26.8,"Unit 12","ARD GZ 5",3,2297.52,17023.24414,1.18,-4.08645655719316,-2.7871735730629,-1.31386783495338,1.8039591532496,-0.0611048664580114,-3.0255845965079,-0.103664480876808,3.68325059056328,-0.815620993394249,0.542864089027214,0.719384324257081,-0.252995874268117,2.35111729896112,0.489399241126155,-3.06480530966118,3.63823555347512,2.28306383571611,3.87742672249715,0.257903004123307
"ARD1A",27,"Unit 12","ARD GZ 5",3,2303.54,13583.31934,1.05,-4.07604398520294,-3.24936541201847,-2.09012850153393,1.36884438747742,0.09393799122478,NA,-0.341781525241187,3.64289544600501,-0.880290577755594,-0.130309922432483,0.282494668163727,-0.434705475858005,2.04393941270602,0.52483127650227,-2.93091168089994,3.73117553668931,2.44541836217403,3.61740592810595,0.276441190144119
"ARD1A",27.2,"Unit 12","ARD GZ 5",3,2309.55,17068.44141,1.17,-2.45028711289811,-2.96908090631328,-1.39216618558474,1.51097946863196,0.464906298171864,-1.89749729003309,-0.0567302416983422,4.01218502360463,-1.16407621033521,-0.277160087140956,0.0166010313872071,-1.19074445741737,2.0117822294493,0.557279618302879,-3.4153680089417,3.74819160359419,2.49118522722077,3.51488348358564,0.284504452187379
"ARD1A",27.4,"Unit 12","ARD GZ 5",3,2315.57,14264.98242,1.09,-2.84995143096053,-3.00410211078779,-1.19399350289153,1.75854654512024,0.39894541016253,-3.12188514644417,-0.231513388548005,3.77563038480777,-1.98245086325581,0.0919781366004866,0.192300858228355,-0.857521266270322,2.09779477458679,0.781349352950897,-2.42873796588422,3.92736969481167,2.64624051777363,3.60070326235593,0.277723524305556
"ARD1A",27.6,"Unit 12","ARD GZ 5",3,2321.58,12424.07715,1.21,-2.67637273323816,-2.96405480568994,-2.41400846877067,1.50108673569445,-0.0811180262812927,-2.06118709414792,-0.349095027653741,3.71654890058045,-1.49771773689651,-0.251570007519863,0.120908601591995,-0.344228838002568,2.16347423987782,1.0037182148427,-2.67637273323816,4.05899151762693,2.75099726122449,3.69874752801582,0.270361789342363
"ARD1A",27.8,"Unit 12","ARD GZ 5",3,2327.59,14667.66309,1.13,-2.77836003929398,-2.74937250242073,-1.68960004706888,1.42016787541293,0.275918573374806,-2.72120162545403,-0.594293546535273,3.65263945409047,-0.957613033192675,-0.333458724119681,-0.0841303938104039,-1.1927327755536,1.69024895878773,0.381140383158217,NA,3.48939845157062,2.19124899105447,3.66251276813075,0.273036590807675
"ARD1A",28,"Unit 12","ARD GZ 5",3,2333.61,14381.67871,1.14,-2.5333026992109,-2.83179568776689,-2.27841044958211,1.81134024362977,0.365989724443646,-3.32823257408079,-0.0037105600775984,3.86185118671143,-1.46748023336578,0.0847992652283729,0.34987478305124,-0.290536101427763,2.03205304901724,0.545940207216263,-2.63508539352084,3.80346593638613,2.5132393033486,3.63360995850622,0.275208404704808
"ARD1A",28.2,"Unit 12","ARD GZ 5",3,2339.62,15279.73438,1.14,-3.15762062196532,-2.79297750837741,-2.11381656979221,1.50845649892629,0.209675208021154,NA,-0.662763641324152,3.64040907273816,-1.08319162210903,-0.243098403836872,0.000230501065106026,-1.07319153877445,1.73902443471325,0.337674083075951,-1.83320166456352,3.42368403583668,2.10070773636635,3.75457951706911,0.266341409325276
"ARD1A",28.4,"Unit 12","ARD GZ 5",3,2345.64,11485.22363,1.1,-3.47545787043252,-2.83946910371253,-1.68369840120447,1.29898615695705,0.0574173352048319,-2.7282434686023,-0.675470174004627,3.55677404139967,-1.23003119127843,-0.27905490141638,-0.0307753768306283,-0.513627148554213,2.17038156892331,0.964575583515715,-1.26596320050449,3.98720371155078,2.68645243898922,3.67205434527993,0.272327124266394
"ARD1A",28.6,"Unit 12","ARD GZ 5",3,2351.65,14241.08594,1.13,-2.96316919759148,NA,-2.01512976740275,1.17740208212585,-0.227545669585171,-2.56851500558753,-0.713576634737946,3.36470998079192,-1.26725768715355,-0.723833134905134,-0.305846519998929,-1.14488297403,1.68370001756436,0.183482735208322,NA,3.41229515853291,2.10816661676912,3.68447682655333,0.27140895358418
"ARD1A",28.8,"Unit 12","ARD GZ 5",3,2357.66,14199.48828,1.09,-3.15969922464078,-2.63645108087623,-1.28789704773919,1.57375423163756,0.0465978180205635,-3.09907460282434,-0.265861258768126,3.5854635927284,-1.25945911241865,-0.0829631669336992,0.274287979844369,-0.52511617542044,2.20129947078041,0.853299698127371,-2.79679373095141,3.95237350140552,2.62623910802866,3.76645557474573,0.265501604931981
"ARD1A",29,"Unit 12","ARD GZ 5",3,2363.68,15014.64746,1.07,-2.85794983140946,-3.77424056328361,-2.14011003825914,1.84706568954835,0.0324219264867063,-2.38794620216372,-0.153238531572763,3.64656286781761,-2.4196949004783,0.255565477800916,0.638557730057022,-0.0455396149830056,2.41325324264701,1.06104878775511,-2.96331034706729,4.08004363063329,2.76751067647127,3.71557317952415,0.269137479382944
"ARD1A",29.2,"Unit 12","ARD GZ 5",3,2369.69,14944.24902,1.02,-2.87967440233972,-2.6009609998707,-1.88114557222859,1.60332814967416,0.0400249706509639,-2.4052164227446,-0.205525752913192,3.55401185200676,-1.07608047546466,-0.0719943602886692,0.343477979295741,-0.538555645343432,1.98731044656314,0.488852197032886,-2.36173131080487,3.63878786383762,2.36509148293717,3.57403918613414,0.279795477307469
"ARD1A",29.4,"Unit 12","ARD GZ 5",3,2375.71,15886.70117,1.19,-3.30169208300476,-3.99483926356471,-1.42988990610317,1.67848400360679,0.490581669313459,-2.57345358263355,-0.305959809450771,3.88693642649983,-0.515799395138617,-0.108866935336503,0.0875291076106777,-0.957142790911684,2.2074070273016,0.835757579752163,-2.68265287459854,4.0009968520332,2.68260397462461,3.73741007194245,0.267564966313763
"ARD1A",29.6,"Unit 12","ARD GZ 5",3,2381.72,14611.46484,1.06,-2.80774859571182,-3.08218544141358,-2.31305235387571,1.45436774228951,0.201886583011167,-3.46167506311848,-0.270882206993104,3.74885929137174,-1.37266407042249,-0.312891615070647,-0.0426881398928254,-0.867569121365487,2.03486244629131,0.720962106249299,NA,3.83583278239812,2.534585656253,3.67387559808612,0.272192123359033
"ARD1A",29.8,"Unit 12","ARD GZ 5",3,2387.73,14777.1582,1.23,-3.16265233356038,-3.67347795732637,-1.55321442112628,1.4053350613,0.255074350052986,NA,-0.485061339942878,3.73550705174831,-1.36259406151763,-0.244881601476101,-0.169423190224507,-0.534367100927033,1.91001835145533,0.362236520444325,-2.46950515300043,3.66030729371704,2.32669853038363,3.79471292854192,0.2635245455535
"ARD1A",30,"Unit 12","ARD GZ 5",3,2393.75,12405.17773,1.03,-2.90691945547575,NA,-1.97536125147081,1.41874030720988,0.319619242138016,-3.76712072069887,-0.827477913795918,3.61171715069339,-1.44651712220214,-0.39357487036722,-0.35088546167217,-1.41142580239087,1.72818287604737,0.362941924125314,NA,3.45172238463571,2.18635871322406,3.54438149197356,0.282136672439057
"ARD1A",30.2,"Unit 12","ARD GZ 5",3,2400.08,11753.80859,1.19,-3.74896608797682,NA,-3.63118305232044,1.03330371082407,-0.155084362485164,NA,-0.390328320733461,3.40359638195555,-1.63875288763023,-0.797969708264222,-0.500531460867076,-0.686744073153997,1.99603830122096,0.857453317411703,-2.16484598352701,3.86033847482941,2.56367575071674,3.65707162284678,0.273442826154323
"ARD1A",30.4,"Unit 12","ARD GZ 5",3,2406.41,15554.61719,1.24,-2.58320810220987,-3.60771241872426,-1.8041184918492,1.46477923128963,0.224029755443083,-3.06871591799157,-0.327875894066373,3.70326736484959,-0.968655089109002,-0.355125536513747,-0.228176533843285,-0.770306196408008,1.8509608253247,0.567773148920439,NA,3.61599997091805,2.28708388396983,3.77694728560189,0.264764087074263
"ARD1A",30.6,"Unit 12","ARD GZ 5",3,2412.74,14364.37891,1.08,-2.43769341165209,-3.88461239458842,-1.62024851441457,1.62426974106697,0.470492582519201,-4.57775957514836,-0.20831172268134,3.95412516501086,-1.56960478159581,-0.155911446287808,-0.0186333276616768,-0.598077921246401,1.98961584238155,0.706712384577622,NA,3.81415379984112,2.51148357987915,3.67910758965805,0.271805043921791
"ARD1A",30.8,"Unit 12","ARD GZ 5",3,2419.07,12288.58203,1.13,-3.22786232940125,NA,-2.5347151488413,1.46136615959373,0.303012875569441,-3.59558710952656,-0.255477419844247,3.76203995055122,-2.10393223274885,-0.316348134931273,0.16819365276049,-0.736565881514476,1.97148431958773,0.776669733551512,-2.1552255271364,3.9017433574531,2.58120373487712,3.74544195707362,0.266991188612977
"ARD1A",31,"Unit 12","ARD GZ 5",3,2425.4,13570.31738,1.03,-2.81085553191632,-2.71988375371059,-2.76433551628142,1.54890114839753,0.398450841935732,-2.45418058797759,-0.366440243483054,3.79984051280144,-1.11917952124525,-0.20288878937109,-0.0147363122663426,-0.234977103922591,2.01898085509014,0.863635184745519,-2.45418058797759,3.90596981573526,2.60587958944619,3.66962774957699,0.272507204610951
"ARD1A",31.2,"Unit 12","ARD GZ 5",3,2431.73,15246.13477,1.15,-2.87268958389544,-4.70527104764375,-1.90191066673722,1.56713414950466,0.368339045613894,-3.04704297104022,-0.277434876938575,3.86593673207873,-0.893068377497815,-0.248020991732281,-0.0394762398392237,-0.653486099840445,1.9501693027239,0.671164098168238,NA,3.76047094218141,2.45518658489414,3.68873786407767,0.271095436121493
"ARD1A",31.4,"Unit 12","ARD GZ 5",3,2438.06,15472.82324,1.11,-2.63621134597867,-3.21157549088223,-2.02440980487267,1.58970957403215,0.41424582726457,-2.2733058522893,-0.287816716953328,3.89630488020216,-0.887011491169408,-0.164411043695968,0.0592600729166826,-0.803629882230358,1.96614237749985,0.563736469004014,-2.41306779466446,3.74724250034988,2.46479772146709,3.60544347164065,0.277358390962361
"ARD1A",31.6,"Unit 12","ARD GZ 5",3,2444.39,13612.7168,1.19,-3.22656736945821,NA,-2.51361756160208,0.586298064436721,-0.312045151329759,NA,-0.981611389300797,3.24546975824474,-1.33949772042583,-0.664699678534078,-0.782482714190461,-1.25805738848565,1.42395851825068,0.376754196294083,NA,3.33666737204312,2.10943106405752,3.4117873651772,0.293101501637123
"ARD1A",31.8,"Unit 12","ARD GZ 5",3,2450.72,14486.87109,0.99,-2.17351069696623,-3.49526653694855,-1.73167794468719,1.36519165368032,0.449546291302589,-2.48366562527007,-0.184115435971177,3.83366314384693,-1.11263873628097,-0.69696945799856,-0.133734411678824,-0.512113045601417,2.03085019244989,0.850701047909631,-2.42482512524714,3.83944350676243,2.57912118069832,3.52655800575264,0.283562612147246
"ARD1A",32.4,"Unit 12","ARD GZ 5",3,2469.7,14901.34961,1.08,-2.62973071255612,-3.17334615914511,-1.85902529765031,1.61368251347354,0.366001560997867,-3.76113282404723,-0.126181711958845,3.82870868813543,-0.693079888913608,0.0253269584055751,0.0718469740404677,-0.214393137094412,1.93763710878543,0.566965468601101,-2.15169491161312,3.75055583495003,2.44785953558933,3.67920353982301,0.271797955502105
"ARD1A",32.6,"Unit 12","ARD GZ 5",3,2476.03,15927.29883,1.17,-2.9642087059611,-3.52382449389652,-1.55438384743102,1.60113105722903,0.580195333848996,-3.61083587088615,-0.092529081077088,4.06475231595492,-0.298304126309653,-0.197590150707822,-0.00237798408279044,-0.436577111506758,1.9675208000611,0.728235814317332,-2.67652663350932,3.85959544375802,2.55572724019883,3.68351774132011,0.27147962090217
"ARD1A",32.8,"Unit 12","ARD GZ 5",3,2482.36,15872.10254,1.04,-3.27953038232138,-2.89176485131262,-1.88016393963414,1.35622005645672,0.186205520478348,NA,-0.452528238357804,3.64833707356473,-1.32612956153691,-0.273326808900093,-0.326815493851079,-0.596348247797183,1.85750567864923,0.480444993476287,-2.58638320176143,3.69465307863258,2.38962432421473,3.68779513258264,0.271164737749323
"ARD1A",33,"Unit 12","ARD GZ 5",3,2488.69,17214.73633,1.18,-2.43412721055671,-3.23263490677448,-1.83254722352226,1.61635253801845,0.285522126388852,-2.65727076187092,-0.253709751536872,3.83411643703139,-0.509878558282576,-0.126554576051626,0.0507794392312899,-0.795130495881065,1.97563617908877,0.83258594372565,-3.17856768550421,3.87783443312139,2.5475940733749,3.78195230742838,0.264413699251531
"ARD1A",33.2,"Unit 12","ARD GZ 5",3,2495.02,15911.70117,1.27,-2.70844053642137,-2.87274358771265,-2.09407423371454,1.50436023549802,0.411117087244968,-2.2929250924597,-0.236240537902484,3.7569498621947,-1.29967331944942,-0.341316922289753,-0.152858928963433,-0.370137360825245,1.93157015422744,0.718680530250578,-2.04606501452818,3.70407411014675,2.38772355470429,3.72978486646884,0.268111978519218
"ARD1A",33.4,"Unit 12","ARD GZ 5",3,2501.35,14820.45703,1.21,-4.18252499041377,-2.79623062929388,-1.22761471138004,1.60559863267618,0.454143862633691,-3.71252136116804,-0.164341789157235,3.96915430839653,-1.27017432579883,-0.328131097822261,0.0745051540854247,-0.673969090431116,2.05579963462574,0.954449225725503,-1.66482851780278,4.07962110067525,2.82706459444963,3.4992774566474,0.285773281024159
"ARD1A",33.6,"Unit 12","ARD GZ 5",3,2507.68,15971.99805,1.1,-2.69233757632057,NA,-2.75060648444455,1.0049966017123,-0.497211635641274,NA,-0.875732108505987,3.10606873631479,-1.28735108218853,-0.615257310826417,-0.372913918963697,-1.90045555507494,1.41450714866576,0.184313649712685,NA,3.29761639648204,1.98436313907839,3.71825048304936,0.268943688586546
"ARD1A",33.8,"Unit 12","ARD GZ 5",3,2514.01,15909.20117,1.13,-3.54298263152202,-3.33534326674378,-1.81747254783517,1.50539299055708,0.13234385618721,-2.21611169087293,-0.606673778438832,3.70961633887491,-0.775213195718191,-0.0748457671847582,0.16305644287474,-0.333380443439151,2.07658176405016,0.666291897374054,-1.91827724695713,3.84567817295578,2.52133910583803,3.75969962453066,0.265978695073236
"ARD1A",34,"Unit 12","ARD GZ 5",3,2520.34,16155.28711,1.1,-2.07632858390068,-4.11940248140964,-1.61096533421144,1.44017964427247,0.438975543071694,-2.53895210584879,-0.138386604494541,3.91929397335597,-1.08857888804438,-0.0763512135750881,0.0615565536492335,-0.658140859004833,2.03363411847839,0.869084579463606,-2.88725880011701,3.87720330903865,2.55443714927638,3.75379061371841,0.266397384112329
"ARD1A",34.2,"Unit 12","ARD GZ 5",3,2526.67,16599.16406,1.11,-3.56752718625356,NA,-2.48871752488163,1.22143406450784,0.21799845320744,-2.96675332582463,-0.571794912699572,3.73119647233074,-1.11753680157179,-0.696958055653578,-0.271690320249234,-1.36378792789615,1.68166172361646,0.436592284375812,NA,3.51916156349444,2.2367214934974,3.60542649405923,0.277359697014411
"ARD1A",34.4,"Unit 12","ARD GZ 5",3,2533,16371.37891,1.1,-3.70555353960521,NA,-2.14740892155866,1.42803657854983,0.0643296986618154,NA,-0.669999771864545,3.56515071038201,-1.53649983923569,-0.263534163422798,-0.125512865525423,-0.836235190906875,1.64689683552276,0.210212452101772,-3.14593775166979,3.41534545861281,2.10071030995798,3.72339225272659,0.268572294328569
"ARD1A",34.6,"Unit 12","ARD GZ 5",3,2539.33,15537.9209,1.15,-3.08841405219031,-2.77475649333526,-2.14103273324612,1.76279350497785,0.350653603527259,-2.8547992010088,-0.0770156618919158,3.88581865650442,-1.37889268119922,-0.0615911915662846,0.286115082389688,-0.780579603310117,2.01785035011355,0.728719737447308,-2.24866339743849,3.83345173005166,2.54034235017478,3.64409984871407,0.27441619097042
"ARD1A",35,"Unit 11","ARD NON GUANO",2,2551.99,11155.94043,1.21,-3.21909708360628,-3.91224426416622,-1.80811010989601,1.54563767205315,0.380951156801044,-2.08769497211518,-0.339898626308237,3.86772445944914,-0.946971198096939,-0.544948434179748,0.0428382307223716,-0.531249589821586,2.14031538230157,0.868558490465028,-2.34362834625238,4.09711881246382,2.79069842018643,3.69293078055965,0.270787637088734
"ARD1A",35.2,"Unit 11","ARD NON GUANO",2,2557.66,14677.66406,1.13,-2.83590276805288,-3.75219349992704,-1.8243018563744,1.63344769479267,0.648409520319777,-3.26668568414534,-0.363574900471744,4.12709798515523,-0.533317675058839,0.0432956892451548,0.0872588126662706,-0.270953410591348,2.03355291258059,0.867865298554802,-3.26668568414534,3.97638731911119,2.69630024634126,3.59695290858726,0.278013092029265
"ARD1A",35.4,"Unit 11","ARD NON GUANO",2,2563.33,14760.25684,1.01,-2.39556854849937,-3.2259168505728,-1.86947545260259,1.55073200628453,0.538015507257632,-2.62514299014387,-0.148333550588492,3.97081378185967,-1.14647530889297,-0.775926465891031,0.0589670034123291,-0.806856766582389,1.83667818245416,0.584659538518653,-1.70242136793943,3.72844132830977,2.4278099536162,3.67161410018553,0.272359777665488
"ARD1A",35.6,"Unit 11","ARD NON GUANO",2,2569.01,14092.99316,1.04,-3.39047904122326,-4.48909132989137,-1.74825130596617,1.60504261506295,0.589202612678703,-2.65650986614306,-0.103944567881243,4.07264492427554,-0.92662580063309,-0.844947769618823,-0.0612551591861923,-1.27021550502317,1.97588630609862,0.814213578167708,NA,3.84508005961652,2.5892502496663,3.51075042158516,0.2848393875713
"ARD1A",35.8,"Unit 11","ARD NON GUANO",2,2574.68,12537.16895,0.99,-2.54489378363404,-3.50040522866148,-1.67585593661043,1.60977369577104,0.63155619713193,-2.16540416192914,-0.437014306633672,4.02668921373588,-0.56124330659588,-0.805778047891408,-0.0284387761111144,-1.65985559526399,1.89956579161306,0.724967595967027,-1.89096731622738,3.79526199918124,2.58204196615837,3.36430038803926,0.297238618630843
"ARD1A",36,"Unit 11","ARD NON GUANO",2,2580.35,13642.01465,1.13,-3.73290393900967,-4.29251972694509,-1.70852217451286,1.37217535900306,0.41023078738186,NA,-0.597409723080522,4.00065453012098,-0.635388971145739,-0.566826299708442,-0.350937919275404,-1.63576282023044,2.01009924879981,0.962368081675606,-2.18230652659851,4.12358160290987,2.8234684906155,3.66971173365814,0.272500968080987
"ARD1A",36.2,"Unit 11","ARD NON GUANO",2,2586.02,15977.7832,1.15,-2.85106133182513,NA,-1.7863505948327,0.870607945111796,0.0933776473413088,-2.72589818887113,-0.515686416008095,3.67039400830985,-2.01815220889003,-1.24162341939103,-0.784198572352156,-0.582377790506768,1.38834511290635,0.408316436352399,NA,3.68485702002882,2.38945035262652,3.65248101712873,0.273786501643783
"ARD1A",36.4,"Unit 11","ARD NON GUANO",2,2591.69,15092.74316,1.15,-2.29124806991132,-4.33894091327658,-1.50572756922036,1.39440036362117,0.684939607569697,-1.94104564047821,-0.467739902368689,4.14727747384023,-0.625368846572272,-0.571943679898691,-0.436968243701935,-0.368648999724458,1.88015709041846,1.00099812796228,-3.52801069706025,4.15866162837465,2.80920827042629,3.85531747591901,0.259382011013665
"ARD1A",36.6,"Unit 11","ARD NON GUANO",2,2597.36,15344.5293,1.25,-2.50870215937479,-3.00513904568868,-2.14768881383746,1.05036568321716,0.27738204433988,-3.15928972551594,-0.306658295602618,3.95744256486283,-0.386701003276154,-0.731541489567883,-0.581601342276969,-0.479410401380421,1.9415924464281,1.11621831577949,-2.38609983728245,4.34721047527008,3.00262058390581,3.83661278988053,0.260646579357084
